study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,calibration_seed,evaluation_seed,seed,estimator_variant,srp_backend,common_random_numbers,exact_reference_trials_per_configuration,exact_reference_sampling_scope,exact_fast_disagreement_covers_all_evaluation_trials,runtime_component,runtime_sample_count,exact_reference_trial_count,exact_fast_disagreement_trial_count,exact_fast_disagreement_scope,mean_exact_fast_disagreement_deg,max_exact_fast_disagreement_deg,mean_runtime_s,median_runtime_s,p95_runtime_s
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,-10.0,-10.0,1024,all_6,500,1000,2948524060,1002021679,1002021679,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.005718406518988709,0.01070230944739218,0.23982303329588225,0.24490399996284395,0.24577888991916552
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,740591734,1695272530,1695272530,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0017235956969670952,0.0015653000446036458,0.002503999974578619
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,740591734,1695272530,1695272530,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.0049853642999660224,0.004761450050864369,0.008103010000195353
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,-8.0,-8.0,1024,all_6,500,1000,740591734,1695272530,1695272530,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.005881448049815098,0.015654504609021944,0.24521150005360445,0.23704030003864318,0.2718856000807136
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,2948177529,2080280450,2080280450,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016972788001876325,0.0015529999509453773,0.0024849550623912363
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,2948177529,2080280450,2080280450,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004922729898826219,0.004803350020665675,0.007495375012513248
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,-6.0,-6.0,1024,all_6,500,1000,2948177529,2080280450,2080280450,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.00287785470421481,0.00470301730455366,0.2606488666497171,0.26331549999304116,0.26646378997247666
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,1278042786,1634871458,1634871458,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0017010759013937787,0.0015548000228591263,0.002513699937844649
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,1278042786,1634871458,1634871458,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004983650401118212,0.004836849984712899,0.007603535038651898
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,1278042786,1634871458,1634871458,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.004454133410592268,0.006099226573838297,0.24850729996493706,0.2507531000301242,0.26037760997423903
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,189091764,2097296575,2097296575,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001717915401677601,0.0015675000031478703,0.002518930088263005
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,189091764,2097296575,2097296575,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005254675099160522,0.004934899974614382,0.00846325493766926
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,189091764,2097296575,2097296575,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.00485426608708403,0.011485982933143846,0.24792690000807246,0.24913820007350296,0.26669656997546554
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,1220046890,373051821,373051821,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016535706979921088,0.001546850020531565,0.0024922300013713538
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,1220046890,373051821,373051821,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005072415599715896,0.004879150015767664,0.0075435800419654695
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,1220046890,373051821,373051821,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.001784744139332108,0.003037206118342563,0.2478774666475753,0.2616718999342993,0.2678324000095017
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,3373856279,3566686062,3566686062,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016747261988930404,0.0015631000278517604,0.002479105012025684
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,3373856279,3566686062,3566686062,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005338503299979493,0.005051949934568256,0.007867430063197388
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,3373856279,3566686062,3566686062,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.007148377139443811,0.011157519967008254,0.25458076666109264,0.2557081999257207,0.2580288499942981
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,887768739,523559781,523559781,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016473090989748017,0.0015510999946855009,0.0024920449999626722
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,887768739,523559781,523559781,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005365451098419726,0.005124549963511527,0.007489219983108341
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,887768739,523559781,523559781,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.003669046112413851,0.007984862244284217,0.2642070333240554,0.26301080000121146,0.2700484399450943
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,2761189354,3200992368,3200992368,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016784609981114044,0.001563300029374659,0.002494215010665357
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,2761189354,3200992368,3200992368,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005412582199205644,0.005148799973540008,0.007555265008704736
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,2761189354,3200992368,3200992368,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.004243302551252549,0.007035708835195704,0.2490758333199968,0.24867700005415827,0.2517215199768543
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,2746985148,1452533963,1452533963,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016997527993516998,0.0015808999305590987,0.0025212449894752354
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,2746985148,1452533963,1452533963,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005382133897976018,0.0050565500278025866,0.007636850036215035
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,2746985148,1452533963,1452533963,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0022071561430948208,0.0031822273008511237,0.26575333330159384,0.2620981999207288,0.28361395999090744
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,2250530780,2277491376,2277491376,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0017439788030460476,0.001608650025445968,0.002520854992326349
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,2250530780,2277491376,2277491376,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005400874802144244,0.005083800002466887,0.0072329499875195295
srp_paired_full,harmonic_stress,evaluation,square,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,2250530780,2277491376,2277491376,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0015082801685538435,0.002252811154801122,0.2546235000093778,0.2582573000108823,0.2659487900091335
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-10.0,-10.0,1024,all_6,500,1000,41090150,2370601639,2370601639,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0017971972001250833,0.0016547499690204859,0.0025787550723180173
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-10.0,-10.0,1024,all_6,500,1000,41090150,2370601639,2370601639,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005149502495420165,0.0047975999768823385,0.0074112599715590475
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-10.0,-10.0,1024,all_6,500,1000,41090150,2370601639,2370601639,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.004903249808144701,0.006554832201729065,0.26304456669216353,0.26528419996611774,0.2689013000577688
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-8.0,-8.0,1024,all_6,500,1000,2590588297,1181614696,1181614696,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001803380800760351,0.0016291499487124383,0.0025616399478167297
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-8.0,-8.0,1024,all_6,500,1000,2590588297,1181614696,1181614696,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.005213170200702734,0.004860099987126887,0.007688125094864518
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-8.0,-8.0,1024,all_6,500,1000,2590588297,1181614696,1181614696,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.001854649897177511,0.002429643295533746,0.24423096666578203,0.24335649993736297,0.2465132499812171
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-6.0,-6.0,1024,all_6,500,1000,4199033775,2193333811,2193333811,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016788456025533377,0.0015221000649034977,0.002531019953312352
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-6.0,-6.0,1024,all_6,500,1000,4199033775,2193333811,2193333811,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.00487905100104399,0.004542050010059029,0.00705827495548874
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-6.0,-6.0,1024,all_6,500,1000,4199033775,2193333811,2193333811,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.003017365690683393,0.005801742725513662,0.24448646667102972,0.24090900004375726,0.25614419996272775
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-4.0,-4.0,1024,all_6,500,1000,3709874340,2832677273,2832677273,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001706999299232848,0.0015664000529795885,0.002536140097072348
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-4.0,-4.0,1024,all_6,500,1000,3709874340,2832677273,2832677273,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.0049702350998995825,0.0045353000168688595,0.007839320058701558
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-4.0,-4.0,1024,all_6,500,1000,3709874340,2832677273,2832677273,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0026720057952488337,0.004823831756016211,0.25974800003071624,0.25916090002283454,0.2679140300373547
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,1024,all_6,500,1000,150924988,1087400838,1087400838,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.001686987599474378,0.0015153499552980065,0.002518124965718016
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,1024,all_6,500,1000,150924988,1087400838,1087400838,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004938928699702956,0.004578899999614805,0.007438080059364438
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,1024,all_6,500,1000,150924988,1087400838,1087400838,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.00322081429927536,0.004704514210285658,0.2539616999759649,0.25275560002774,0.25939453997416423
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,1024,all_6,500,1000,1899985749,3257697142,3257697142,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016705704004270957,0.0015260500367730856,0.0025196200876962394
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,1024,all_6,500,1000,1899985749,3257697142,3257697142,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004969209701754153,0.004605800029821694,0.007336145074805243
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,1024,all_6,500,1000,1899985749,3257697142,3257697142,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0019198519515693287,0.0035066798352857143,0.24651233335801712,0.2438822000985965,0.25313788995845243
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,1024,all_6,500,1000,2087618451,1806420280,1806420280,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016864566004369409,0.001527649990748614,0.0025362299871630966
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,1024,all_6,500,1000,2087618451,1806420280,1806420280,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.004982160398503766,0.0046851999359205365,0.007455910055432466
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,1024,all_6,500,1000,2087618451,1806420280,1806420280,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0024497528900136126,0.0034322211358162437,0.2599943000435208,0.2571785000618547,0.27570464010350404
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,500,1000,3892408084,1479779879,1479779879,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,gcc_all_pair_phat,1000,0,0,not_applicable,nan,nan,0.0016520606010453776,0.0015252999728545547,0.0025031200784724206
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,500,1000,3892408084,1479779879,1479779879,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_interpolated_search,1000,0,0,not_applicable,nan,nan,0.00498728470178321,0.004564849950838834,0.007468819932546465
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,500,1000,3892408084,1479779879,1479779879,runtime_diagnostic,not_applicable,True,3,first_3_evaluation_trials_per_configuration,False,srp_exact_vectorized_reference,3,3,3,sampled_exact_reference_trials_only,0.0016546744280604914,0.0019509342450405992,0.2486352667134876,0.24762680009007454,0.2543229800532572
