split,sequence_count,dependent_frame_count,successful_frame_count,invalid_frame_count,coverage,residual_sample_count,antipodal_residual_count,estimator_variant,geometry,snr_db,signal_model,trajectory_kind,bias_az_arc_rad,bias_el_arc_rad,bias_norm_deg,calibration_mean_residual_az_arc_rad,calibration_mean_residual_el_arc_rad,calibration_bias_norm_deg,radial_tangent_rmse_rad,geodesic_rmse_rad,geodesic_rmse_deg,geodesic_p50_deg,geodesic_p95_deg,geodesic_p99_deg,fraction_error_gt_5deg,fraction_error_gt_10deg,fraction_error_gt_30deg,covariance_available,covariance_rad2_json,covariance_00_rad2,covariance_01_rad2,covariance_11_rad2,covariance_eigenvalue_min_rad2,covariance_eigenvalue_max_rad2,covariance_condition_number,covariance_correlation,covariance_rank,covariance_symmetric,covariance_positive_semidefinite,centered_nis_sample_count,centered_nis_p50,centered_nis_p95,centered_nis_p99,centered_nis_fraction_gt_chi_square_2_p95,centered_nis_fraction_gt_chi_square_rank_p95,raw_normalized_squared_error_sample_count,raw_normalized_squared_error_p50,raw_normalized_squared_error_p95,raw_normalized_squared_error_p99,chi_square_2_p50,chi_square_2_p95,chi_square_2_p99,chi_square_rank_p50,chi_square_rank_p95,chi_square_rank_p99,nis_centering_mean_az_arc_rad,nis_centering_mean_el_arc_rad,bias_correction_applied_to_centered_nis,nis_centering_mean_source_split,evaluation_mean_used_for_nis_centering,chi_square_comparison_statistic,nis_positive_covariance_rank,chi_square_degrees_of_freedom,centered_nis_support_violation_fraction,covariance_source_split,covariance_fit_used_this_split,evaluation_residual_used_to_fit_covariance,conditioning_metadata,sequence_seeds_json,source_seeds_json,noise_seeds_json,calibration_sequence_seeds_json,evaluation_sequence_seeds_json,seed_scope,calibration_evaluation_seed_overlap,calibration_evaluation_sequence_seed_overlap_count,calibration_evaluation_source_seed_overlap_count,calibration_evaluation_noise_seed_overlap_count,calibration_evaluation_all_role_seed_overlap_count,seed_disjointness_programmatically_verified,source_noise_realizations_disjoint_between_splits,common_signal_and_noise_across_methods_within_sequence,overlapping_frames_are_statistically_dependent,dependent_frames_are_independent_trials,truth_used_by_online_estimator,quality_score_probability_claimed,chi_square_2_is_diagnostic_gaussian_benchmark,gaussian_distribution_claimed,signal_level_crlb_claimed,tracking_implemented
evaluation,3,60,60,0,1.0,60,0,reference_3_gcc_wls,tetrahedral,20.0,random_broadband,stationary,0.0001845604390093178,0.0005429864415131318,0.03285885887150789,-2.842369418325036e-05,0.000701047876900949,0.04020008562342936,0.0007420747816272801,0.0007420747814813705,0.04251775306197535,0.03714322066066826,0.07015779530789121,0.08840585642397622,0.0,0.0,0.0,True,"[[1.0663265648924695e-07, 1.9613768853763866e-08], [1.9613768853763866e-08, 3.024660827415782e-07]]",1.0663265648924695e-07,1.9613768853763866e-08,3.024660827415782e-07,1.0468755189672346e-07,3.044111873341017e-07,2.907806915137436,0.10921381995654937,2,True,True,60,1.1105293711733804,5.8976170893381274,7.5185579818291,0.05,0.05,60,2.1735333463994615,6.364917433361713,9.337710282196506,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-2.842369418325036e-05,0.000701047876900949,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3943471465, 4193772538, 4278915112]","[1333386906, 3538197033, 2029322314]","[182060666, 1355057568, 3548827175]","[3346784693, 2413408931, 3998458384]","[3943471465, 4193772538, 4278915112]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,tetrahedral,20.0,random_broadband,stationary,-1.859203938140971e-05,0.0004197472075646129,0.02407332357675992,-1.859203938140971e-05,0.0004197472075646129,0.02407332357675992,0.0006986374732984377,0.0006986374731370057,0.040028978620434856,0.03402591369663156,0.06973268340375471,0.08019399200327865,0.0,0.0,0.0,True,"[[1.0117611720797582e-07, 1.9232450321740877e-08], [1.9232450321740877e-08, 2.156655135481345e-07]]",1.0117611720797582e-07,1.9232450321740877e-08,2.156655135481345e-07,9.803172187631666e-08,2.1880990887979366e-07,2.232031680070445,0.13019828481818982,2,True,True,60,1.1394718174454932,6.147681400652872,8.91025951097058,0.06666666666666667,0.06666666666666667,60,2.1102883561682546,7.253639470667859,12.469327710826585,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-1.859203938140971e-05,0.0004197472075646129,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3346784693, 2413408931, 3998458384]","[685844757, 1433156005, 3589404061]","[3494377368, 525585289, 2265651397]","[3346784693, 2413408931, 3998458384]","[3943471465, 4193772538, 4278915112]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,tetrahedral,20.0,random_broadband,stationary,0.00017981505971817834,0.00022190417939102928,0.01636443299128673,-1.859203938140971e-05,0.0004197472075646129,0.02407332357675992,0.0005554760860880492,0.0005554760858662675,0.031826435340583645,0.025913500731880812,0.053294336037361875,0.0669461734795492,0.0,0.0,0.0,True,"[[1.0117611720797582e-07, 1.9232450321740877e-08], [1.9232450321740877e-08, 2.156655135481345e-07]]",1.0117611720797582e-07,1.9232450321740877e-08,2.156655135481345e-07,9.803172187631666e-08,2.1880990887979366e-07,2.232031680070445,0.13019828481818982,2,True,True,60,1.5307300299440105,6.241573568443382,10.657900008513245,0.06666666666666667,0.06666666666666667,60,1.6094675409613557,6.382928300822267,8.530609916478697,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-1.859203938140971e-05,0.0004197472075646129,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3943471465, 4193772538, 4278915112]","[1333386906, 3538197033, 2029322314]","[182060666, 1355057568, 3548827175]","[3346784693, 2413408931, 3998458384]","[3943471465, 4193772538, 4278915112]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,equal_weight_srp_phat,tetrahedral,20.0,random_broadband,stationary,-1.7250704876255345e-05,0.0004104091920766894,0.023535477935392613,-1.7250704876255345e-05,0.0004104091920766894,0.023535477935392613,0.0006902679754737088,0.0006902679753477045,0.03954944172046382,0.03354479171796791,0.06918958802379763,0.07984827741050912,0.0,0.0,0.0,True,"[[1.0071416335966928e-07, 1.921352212227774e-08], [1.921352212227774e-08, 2.1223829718758917e-07]]",1.0071416335966928e-07,1.921352212227774e-08,2.1223829718758917e-07,9.749684795353197e-08,2.154556125937265e-07,2.2098725970752913,0.13141648101961867,2,True,True,60,1.1383474911711637,6.250933676701494,8.95379295127312,0.06666666666666667,0.06666666666666667,60,2.072951248175901,7.088463713584902,12.469699627060166,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-1.7250704876255345e-05,0.0004104091920766894,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3346784693, 2413408931, 3998458384]","[685844757, 1433156005, 3589404061]","[3494377368, 525585289, 2265651397]","[3346784693, 2413408931, 3998458384]","[3943471465, 4193772538, 4278915112]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,equal_weight_srp_phat,tetrahedral,20.0,random_broadband,stationary,0.00017672195805342876,0.0002174104306229591,0.016052836351914564,-1.7250704876255345e-05,0.0004104091920766894,0.023535477935392613,0.0005474818619786426,0.000547481861810562,0.031368400041709765,0.025767925218520317,0.05331747658803212,0.06532043250896254,0.0,0.0,0.0,True,"[[1.0071416335966928e-07, 1.921352212227774e-08], [1.921352212227774e-08, 2.1223829718758917e-07]]",1.0071416335966928e-07,1.921352212227774e-08,2.1223829718758917e-07,9.749684795353197e-08,2.154556125937265e-07,2.2098725970752913,0.13141648101961867,2,True,True,60,1.4833656881562205,6.356699510940976,10.29768416910267,0.06666666666666667,0.06666666666666667,60,1.6114875528977757,6.334443230671848,8.204171635361867,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-1.7250704876255345e-05,0.0004104091920766894,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3943471465, 4193772538, 4278915112]","[1333386906, 3538197033, 2029322314]","[182060666, 1355057568, 3548827175]","[3346784693, 2413408931, 3998458384]","[3943471465, 4193772538, 4278915112]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,reference_3_gcc_wls,tetrahedral,20.0,random_broadband,transverse,0.0004909189296422772,0.0007799381544256847,0.05280249601261109,0.0004909189296422772,0.0007799381544256847,0.05280249601261109,0.0012416383023717086,0.0012416383023242097,0.07114063440496576,0.06359221930918901,0.10532045349110157,0.1372159678072558,0.0,0.0,0.0,True,"[[4.845869558992541e-07, 7.584195332099085e-08], [7.584195332099085e-08, 2.1950872583610463e-07]]",4.845869558992541e-07,7.584195332099085e-08,2.1950872583610463e-07,1.993434895973362e-07,5.047521921380226e-07,2.532072620769289,0.23254004681158857,2,True,True,60,1.0537975491371299,6.544576230002833,9.73898105854756,0.08333333333333333,0.08333333333333333,60,4.333072550318714,11.329237881839358,13.169355320695812,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0004909189296422772,0.0007799381544256847,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1392110204, 482620415, 898648945]","[1031027937, 434336712, 654200943]","[1454831592, 2296757167, 2152397354]","[1392110204, 482620415, 898648945]","[4119717857, 1355519359, 2601842851]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,reference_3_gcc_wls,tetrahedral,20.0,random_broadband,transverse,0.00035476581330283106,0.0006490708746948512,0.04238152128646094,0.0004909189296422772,0.0007799381544256847,0.05280249601261109,0.0010714104686272246,0.0010714104685768438,0.06138729797558706,0.05624302629559583,0.10596295141439295,0.1093949480717814,0.0,0.0,0.0,True,"[[4.845869558992541e-07, 7.584195332099085e-08], [7.584195332099085e-08, 2.1950872583610463e-07]]",4.845869558992541e-07,7.584195332099085e-08,2.1950872583610463e-07,1.993434895973362e-07,5.047521921380226e-07,2.532072620769289,0.23254004681158857,2,True,True,60,1.027697174117474,7.719249485046051,9.69810125708869,0.1,0.1,60,3.1249050111221464,8.249822367180903,14.371293387020641,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0004909189296422772,0.0007799381544256847,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[4119717857, 1355519359, 2601842851]","[2183349041, 1450607413, 1389823594]","[4278942663, 2623303084, 1333057663]","[1392110204, 482620415, 898648945]","[4119717857, 1355519359, 2601842851]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,tetrahedral,20.0,random_broadband,transverse,0.0001356243711207825,0.00033953656855374915,0.020948566511545263,0.0001356243711207825,0.00033953656855374915,0.020948566511545263,0.0008371836613343349,0.000837183661257612,0.04796709046737113,0.044046413474230786,0.07387757942037557,0.091221750118304,0.0,0.0,0.0,True,"[[4.182531033807902e-07, 2.4916279463039242e-08], [2.4916279463039242e-08, 1.5855784378327773e-07]]",4.182531033807902e-07,2.4916279463039242e-08,1.5855784378327773e-07,1.5618887875886087e-07,4.2062206840520706e-07,2.693034688177787,0.09675418112780204,2,True,True,60,1.6413252450770657,5.1501963974736,7.687677897285258,0.03333333333333333,0.03333333333333333,60,1.868391893751248,7.069736768673275,8.92121360073483,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0001356243711207825,0.00033953656855374915,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1392110204, 482620415, 898648945]","[1031027937, 434336712, 654200943]","[1454831592, 2296757167, 2152397354]","[1392110204, 482620415, 898648945]","[4119717857, 1355519359, 2601842851]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,tetrahedral,20.0,random_broadband,transverse,2.5847240323713368e-05,0.0002550407066832272,0.014687607615465146,0.0001356243711207825,0.00033953656855374915,0.020948566511545263,0.0007265085316409647,0.0007265085315473904,0.04162587263791249,0.03657344671242647,0.06783459779652731,0.08612014588628661,0.0,0.0,0.0,True,"[[4.182531033807902e-07, 2.4916279463039242e-08], [2.4916279463039242e-08, 1.5855784378327773e-07]]",4.182531033807902e-07,2.4916279463039242e-08,1.5855784378327773e-07,1.5618887875886087e-07,4.2062206840520706e-07,2.693034688177787,0.09675418112780204,2,True,True,60,1.0408396209488493,7.380102662810016,8.256546175440183,0.06666666666666667,0.06666666666666667,60,1.6516455207864653,6.9524543665217555,10.968384838303672,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0001356243711207825,0.00033953656855374915,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[4119717857, 1355519359, 2601842851]","[2183349041, 1450607413, 1389823594]","[4278942663, 2623303084, 1333057663]","[1392110204, 482620415, 898648945]","[4119717857, 1355519359, 2601842851]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,equal_weight_srp_phat,tetrahedral,20.0,random_broadband,transverse,0.00013356487164347655,0.0003354671390640802,0.02068828151474108,0.00013356487164347655,0.0003354671390640802,0.02068828151474108,0.0008366823433537143,0.0008366823432752986,0.04793836706279057,0.04371635719802737,0.07300530683492443,0.09127784056683869,0.0,0.0,0.0,True,"[[4.1789206681965374e-07, 2.4945846760842734e-08], [2.4945846760842734e-08, 1.614227474354841e-07]]",4.1789206681965374e-07,2.4945846760842734e-08,1.614227474354841e-07,1.5901888594426614e-07,4.2029592831087176e-07,2.6430566772941644,0.09604700334610644,2,True,True,60,1.5548203115036316,5.250539753482867,7.707401413089589,0.03333333333333333,0.03333333333333333,60,1.9432793360423377,7.06444362548687,8.889515196624183,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.00013356487164347655,0.0003354671390640802,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1392110204, 482620415, 898648945]","[1031027937, 434336712, 654200943]","[1454831592, 2296757167, 2152397354]","[1392110204, 482620415, 898648945]","[4119717857, 1355519359, 2601842851]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,equal_weight_srp_phat,tetrahedral,20.0,random_broadband,transverse,2.109601621980079e-05,0.0002525519457733558,0.014520555574237013,0.00013356487164347655,0.0003354671390640802,0.02068828151474108,0.0007263919963754955,0.0007263919963100599,0.0416191956606489,0.03628908697871516,0.06811389534298819,0.08497066722398462,0.0,0.0,0.0,True,"[[4.1789206681965374e-07, 2.4945846760842734e-08], [2.4945846760842734e-08, 1.614227474354841e-07]]",4.1789206681965374e-07,2.4945846760842734e-08,1.614227474354841e-07,1.5901888594426614e-07,4.2029592831087176e-07,2.6430566772941644,0.09604700334610644,2,True,True,60,1.0200036120048943,7.336149228608432,8.20535311811902,0.06666666666666667,0.06666666666666667,60,1.6587656734316396,7.040394490191803,10.542054264808868,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.00013356487164347655,0.0003354671390640802,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[4119717857, 1355519359, 2601842851]","[2183349041, 1450607413, 1389823594]","[4278942663, 2623303084, 1333057663]","[1392110204, 482620415, 898648945]","[4119717857, 1355519359, 2601842851]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,reference_3_gcc_wls,tetrahedral,20.0,random_broadband,piecewise,0.0009425105827019121,0.00027910963696098633,0.056319984796895414,0.0009425105827019121,0.00027910963696098633,0.056319984796895414,0.001395466657539005,0.0013954666574880255,0.07995434992529188,0.06416899614882092,0.13867624419369298,0.1725962766201759,0.0,0.0,0.0,True,"[[7.481411422075397e-07, 2.0660341201227097e-07], [2.0660341201227097e-07, 2.4958645544007767e-07]]",7.481411422075397e-07,2.0660341201227097e-07,2.4958645544007767e-07,1.750981987678998e-07,8.226293988797176e-07,4.698103148223406,0.4781181315698285,2,True,True,60,1.4534047712361609,5.483057909033445,7.461201465848207,0.016666666666666666,0.016666666666666666,60,2.448832276470317,7.5566444774801536,12.1231960384743,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0009425105827019121,0.00027910963696098633,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[467755436, 32558577, 3528978036]","[3898412186, 2281305169, 3330024209]","[2060450193, 3986601175, 4005362931]","[467755436, 32558577, 3528978036]","[1993077542, 1923803553, 2271017181]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,reference_3_gcc_wls,tetrahedral,20.0,random_broadband,piecewise,0.0011335067288103062,0.00026494822370323393,0.06669570988840055,0.0009425105827019121,0.00027910963696098633,0.056319984796895414,0.0015259472736813017,0.001525947273638894,0.08743033853900317,0.06726739487907764,0.16181160068889847,0.17939432861071247,0.0,0.0,0.0,True,"[[7.481411422075397e-07, 2.0660341201227097e-07], [2.0660341201227097e-07, 2.4958645544007767e-07]]",7.481411422075397e-07,2.0660341201227097e-07,2.4958645544007767e-07,1.750981987678998e-07,8.226293988797176e-07,4.698103148223406,0.4781181315698285,2,True,True,60,0.9272721697208246,6.158222941173795,7.94342608011545,0.06666666666666667,0.06666666666666667,60,2.456420773698368,11.130569523882999,12.456822772225356,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0009425105827019121,0.00027910963696098633,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1993077542, 1923803553, 2271017181]","[916115347, 3229278574, 4108199137]","[1295230944, 2464096964, 2246808093]","[467755436, 32558577, 3528978036]","[1993077542, 1923803553, 2271017181]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,tetrahedral,20.0,random_broadband,piecewise,0.0009302342220320758,0.0002822286650765174,0.05569753131371069,0.0009302342220320758,0.0002822286650765174,0.05569753131371069,0.0012517856994814088,0.0012517856994139263,0.07172203743124987,0.06516468887494267,0.1124639411628378,0.1334500502305978,0.0,0.0,0.0,True,"[[3.8197806369620597e-07, 1.4109499476438361e-07], [1.4109499476438361e-07, 2.5054265853667475e-07]]",3.8197806369620597e-07,1.4109499476438361e-07,2.5054265853667475e-07,1.606113521895475e-07,4.7190937004333324e-07,2.9382068179489793,0.4560910558275132,2,True,True,60,1.4810914504284567,5.139981011733182,7.987490915303192,0.05,0.05,60,3.877176635084159,9.426963170618075,12.054345841919377,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0009302342220320758,0.0002822286650765174,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[467755436, 32558577, 3528978036]","[3898412186, 2281305169, 3330024209]","[2060450193, 3986601175, 4005362931]","[467755436, 32558577, 3528978036]","[1993077542, 1923803553, 2271017181]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
