geometry,motion,azimuth_noise_std_deg,elevation_noise_std_deg,delivery_schedule,sequence_index,base_seed,seed_scheme,truth_seed,bearing_noise_seed,delivery_seed,truth_provenance,bearing_noise_provenance,delivery_provenance,independent_unit,time_samples_within_sequence_are_dependent,tangent_frame,method,dependent_publication_count,valid_publication_count,initialization_succeeded,time_to_first_estimate_s,final_valid,final_failure_reason,failure_reason_counts,dependent_time_position_rmse_m,dependent_time_position_p95_m,dependent_time_velocity_rmse_mps,dependent_time_velocity_p95_mps,final_position_error_m,final_velocity_error_mps,final_state_nees,final_state_95_coverage,mean_measurement_nis,measurement_nis_95_coverage_fraction,total_runtime_s,mean_update_runtime_s,maximum_covariance_symmetry_error,minimum_covariance_eigenvalue
poorly_conditioned,uniform_oblique,0.03,0.05,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",17055929526718294584,1925683002021792128,17132906755358726958,s7cc1:20260908:18:3:truth,s7cc1:20260908:18:3:bearing_noise,s7cc1:20260908:18:3:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.32564783585206386,0.43123355161096716,0.11988354336263889,0.11988354336263887,0.439317336945676,0.11988354336263887,9.552561356133241,True,nan,nan,0.034626500000740634,nan,3.469446951953614e-18,4.697704457495417e-05
poorly_conditioned,uniform_oblique,0.03,0.05,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",17055929526718294584,1925683002021792128,17132906755358726958,s7cc1:20260908:18:3:truth,s7cc1:20260908:18:3:bearing_noise,s7cc1:20260908:18:3:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.06151744214128944,0.06151744214128944,0.03139580538564797,0.03139580538564797,0.06151744214128944,0.03139580538564797,7.572628098795744,True,nan,nan,0.08007290000023204,nan,0.0,3.4874875983499434e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",182177283054037207,12776510630618482676,16009812227786536003,s7cc1:20260908:19:0:truth,s7cc1:20260908:19:0:bearing_noise,s7cc1:20260908:19:0:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.3860992197304942,True,,"{""not_initialized"": 5}",0.09768341351651838,0.1461133496444778,0.05925544694480708,0.11851226409778909,0.05460206993298814,0.02768967654940151,11.12127958206385,True,2.207508243183606,0.8888888888888888,0.051355299990973435,0.0005266666662969834,0.0,2.6747558041976835e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",182177283054037207,12776510630618482676,16009812227786536003,s7cc1:20260908:19:0:truth,s7cc1:20260908:19:0:bearing_noise,s7cc1:20260908:19:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.8591152442979109,True,,"{""insufficient_local_observability"": 1, ""insufficient_measurements"": 2}",1.7271519329954892,2.7812656253367174,1.6621420575759271,2.6731673690261695,0.05456280408843929,0.027706996297959214,11.119901983400878,True,nan,nan,1.5361934000065958,nan,0.0,2.6768644829015472e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",182177283054037207,12776510630618482676,16009812227786536003,s7cc1:20260908:19:0:truth,s7cc1:20260908:19:0:bearing_noise,s7cc1:20260908:19:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.3860992197304942,True,,"{""not_initialized"": 5}",0.3637173878136526,0.5175009237574335,0.15270393352384148,0.15270393352384148,0.5308804449989428,0.15270393352384148,8.248140452957154,True,nan,nan,0.04480479999256204,nan,6.938893903907228e-18,3.790170698348474e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",182177283054037207,12776510630618482676,16009812227786536003,s7cc1:20260908:19:0:truth,s7cc1:20260908:19:0:bearing_noise,s7cc1:20260908:19:0:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.8059716004465516,True,,{},0.05456280408843929,0.05456280408843929,0.027706996297959214,0.027706996297959214,0.05456280408843929,0.027706996297959214,11.119901983400878,True,nan,nan,0.07918319999953383,nan,0.0,2.6768644829015472e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",15320405136476057012,4318402349763373699,5436204961218737724,s7cc1:20260908:19:1:truth,s7cc1:20260908:19:1:bearing_noise,s7cc1:20260908:19:1:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,0.9464457343888325,True,,"{""not_initialized"": 5}",0.11544189448112578,0.16118153911393984,0.06857169290755645,0.1147021882094935,0.03609523381459469,0.007773762585973384,1.8327174583728345,True,2.622090649352428,0.7777777777777778,0.04651830000511836,0.000512699999995271,0.0,2.923795253660855e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",15320405136476057012,4318402349763373699,5436204961218737724,s7cc1:20260908:19:1:truth,s7cc1:20260908:19:1:bearing_noise,s7cc1:20260908:19:1:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.5712773975373128,True,,"{""insufficient_local_observability"": 1, ""insufficient_measurements"": 2}",0.22480855366217797,0.4022141624364268,0.22219416445162674,0.40250709114976924,0.03604968395154752,0.0077730071756830586,1.8262587425815773,True,nan,nan,1.939809100011189,nan,0.0,2.924606185768041e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",15320405136476057012,4318402349763373699,5436204961218737724,s7cc1:20260908:19:1:truth,s7cc1:20260908:19:1:bearing_noise,s7cc1:20260908:19:1:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,0.9464457343888325,True,,"{""not_initialized"": 5}",0.327121239845631,0.44107862911457085,0.1325912144369701,0.1325912144369701,0.4599497805002163,0.1325912144369701,4.180648573064459,True,nan,nan,0.04000209999867366,nan,6.938893903907228e-18,4.036885622504476e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",15320405136476057012,4318402349763373699,5436204961218737724,s7cc1:20260908:19:1:truth,s7cc1:20260908:19:1:bearing_noise,s7cc1:20260908:19:1:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.418506398654994,True,,{},0.03604968395154752,0.03604968395154752,0.0077730071756830586,0.0077730071756830586,0.03604968395154752,0.0077730071756830586,1.8262587425815773,True,nan,nan,0.117079300001933,nan,0.0,2.924606185768041e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2928843917784180832,11792859805524940909,2026408504323033498,s7cc1:20260908:19:2:truth,s7cc1:20260908:19:2:bearing_noise,s7cc1:20260908:19:2:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.2404549025286111,True,,"{""not_initialized"": 5}",0.0766107230025358,0.1299642766651636,0.05010938330484336,0.07862641150320522,0.041092617708254085,0.01753481649824783,1.7047145689317023,True,1.4396806316159667,1.0,0.04209119999723043,0.0005471888891608816,0.0,3.0027225672987854e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2928843917784180832,11792859805524940909,2026408504323033498,s7cc1:20260908:19:2:truth,s7cc1:20260908:19:2:bearing_noise,s7cc1:20260908:19:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.9137892328238292,True,,"{""insufficient_measurements"": 2, ""optimization_error:ValueError"": 1}",0.13687926645019088,0.2868281154058139,0.10569529620402102,0.2287566068601603,0.04115023324746727,0.017556210853477233,1.7087440856065788,True,nan,nan,3.9469344000026467,nan,0.0,2.999695724846247e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2928843917784180832,11792859805524940909,2026408504323033498,s7cc1:20260908:19:2:truth,s7cc1:20260908:19:2:bearing_noise,s7cc1:20260908:19:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.2404549025286111,True,,"{""not_initialized"": 5}",0.2748764137822925,0.357183717418276,0.08919505854949895,0.08919505854949895,0.36146072520548295,0.08919505854949895,7.206260461658904,True,nan,nan,0.03531999999540858,nan,6.938893903907228e-18,4.121755741763039e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2928843917784180832,11792859805524940909,2026408504323033498,s7cc1:20260908:19:2:truth,s7cc1:20260908:19:2:bearing_noise,s7cc1:20260908:19:2:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.6481965441168462,True,,{},0.04115023324746727,0.04115023324746727,0.017556210853477233,0.017556210853477233,0.04115023324746727,0.017556210853477233,1.7087440856065788,True,nan,nan,0.10357579999981681,nan,0.0,2.999695724846247e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",355449772027018332,16298626647901667254,5450220562870581807,s7cc1:20260908:19:3:truth,s7cc1:20260908:19:3:bearing_noise,s7cc1:20260908:19:3:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.3469918887241765,True,,"{""not_initialized"": 5}",0.09580428726993334,0.14603428885328942,0.05909819860542539,0.10752833696260526,0.07554669966136861,0.024029507051295102,5.313829939939333,True,2.9118821976161295,1.0,0.04397759999483242,0.0005436111112228698,0.0,2.8461314246607117e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",355449772027018332,16298626647901667254,5450220562870581807,s7cc1:20260908:19:3:truth,s7cc1:20260908:19:3:bearing_noise,s7cc1:20260908:19:3:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.9180288956503807,True,,"{""insufficient_local_observability"": 1, ""insufficient_measurements"": 2}",0.16016195983460643,0.2870091120457356,0.15038461369498368,0.2770527809849381,0.07553235905332324,0.024038111300445295,5.3058221966223496,True,nan,nan,3.8123188000063237,nan,0.0,2.8464807676500846e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",355449772027018332,16298626647901667254,5450220562870581807,s7cc1:20260908:19:3:truth,s7cc1:20260908:19:3:bearing_noise,s7cc1:20260908:19:3:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.3469918887241765,True,,"{""not_initialized"": 5}",0.28237788832777333,0.37972969817751834,0.1117812881090211,0.11178128810902109,0.3911029065395951,0.11178128810902109,3.42627232589449,True,nan,nan,0.03721650000807131,nan,3.469446951953614e-18,3.945266323233999e-05
poorly_conditioned,uniform_oblique,0.03,0.05,reordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",355449772027018332,16298626647901667254,5450220562870581807,s7cc1:20260908:19:3:truth,s7cc1:20260908:19:3:bearing_noise,s7cc1:20260908:19:3:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.6870765553072626,True,,{},0.07553235905332324,0.07553235905332324,0.024038111300445295,0.024038111300445295,0.07553235905332324,0.024038111300445295,5.3058221966223496,True,nan,nan,0.07220980000056443,nan,0.0,2.8464807676500846e-05
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2331207555310545917,12543530429061645601,3409178614480467308,s7cc1:20260908:20:0:truth,s7cc1:20260908:20:0:bearing_noise,s7cc1:20260908:20:0:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.3066144165211399,0.4094614797101981,0.2185323045413813,0.31512240485948395,0.18328124066677484,0.13992709039781137,6.602805570597237,True,2.33141338014491,1.0,0.07685370000399416,0.0008414777775113988,0.0,0.0003961667355836086
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2331207555310545917,12543530429061645601,3409178614480467308,s7cc1:20260908:20:0:truth,s7cc1:20260908:20:0:bearing_noise,s7cc1:20260908:20:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.7999999999999999,True,,"{""insufficient_local_observability"": 1, ""insufficient_measurements"": 2}",12.409704686023124,19.632541049065946,14.216751925264338,22.367895621310826,0.18267852145066266,0.1396814427900412,6.600852633001725,True,nan,nan,5.2515694000067015,nan,0.0,0.0003959090499156374
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2331207555310545917,12543530429061645601,3409178614480467308,s7cc1:20260908:20:0:truth,s7cc1:20260908:20:0:bearing_noise,s7cc1:20260908:20:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.6690936854484713,0.8595705408798499,0.23100578098925015,0.23100578098925015,0.8744072338694713,0.23100578098925015,7.29033024128702,True,nan,nan,0.06667620000007446,nan,2.7755575615628914e-17,0.0005328719298608091
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",2331207555310545917,12543530429061645601,3409178614480467308,s7cc1:20260908:20:0:truth,s7cc1:20260908:20:0:bearing_noise,s7cc1:20260908:20:0:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.18267852145066266,0.18267852145066266,0.1396814427900412,0.1396814427900412,0.18267852145066266,0.1396814427900412,6.600852633001725,True,nan,nan,0.1298867000004975,nan,0.0,0.0003959090499156374
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1659192741852550511,16527761225192302329,2947120118793308909,s7cc1:20260908:20:1:truth,s7cc1:20260908:20:1:bearing_noise,s7cc1:20260908:20:1:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.3617961947989214,0.4598489800117979,0.318247109105169,0.45117197148100674,0.2763884214253904,0.16135050687270025,7.222687584507289,True,2.2554515914049507,1.0,0.07195189999765716,0.0008800999995502126,0.0,0.00037904111648796364
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1659192741852550511,16527761225192302329,2947120118793308909,s7cc1:20260908:20:1:truth,s7cc1:20260908:20:1:bearing_noise,s7cc1:20260908:20:1:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.7999999999999999,True,,"{""insufficient_measurements"": 2, ""optimization_error:ValueError"": 1}",0.491321032672435,0.7982106485360829,0.5051826738453413,0.8899293690750268,0.2760880819106855,0.16130032199740263,7.256007161612454,True,nan,nan,2.7840889999970386,nan,0.0,0.00037900789269066076
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1659192741852550511,16527761225192302329,2947120118793308909,s7cc1:20260908:20:1:truth,s7cc1:20260908:20:1:bearing_noise,s7cc1:20260908:20:1:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.6092686448303914,0.8530253629447646,0.3139232535842762,0.3139232535842762,0.8734831514840029,0.3139232535842762,8.525296086278525,True,nan,nan,0.0612342999993416,nan,1.3877787807814457e-17,0.0005132965870662206
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",1659192741852550511,16527761225192302329,2947120118793308909,s7cc1:20260908:20:1:truth,s7cc1:20260908:20:1:bearing_noise,s7cc1:20260908:20:1:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.2760880819106855,0.2760880819106855,0.16130032199740263,0.16130032199740263,0.2760880819106855,0.16130032199740263,7.256007161612454,True,nan,nan,0.15736269999979413,nan,0.0,0.00037900789269066076
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",8478259417334238907,6826810866945337249,2295468616684276511,s7cc1:20260908:20:2:truth,s7cc1:20260908:20:2:bearing_noise,s7cc1:20260908:20:2:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.4287143302720351,0.5596829838204738,0.3023860341648882,0.4461468633155007,0.4040021091433455,0.15892819462013028,6.401004133277322,True,1.447390928951099,0.8888888888888888,0.04147540000121808,0.0005442222221366441,0.0,0.0003774770172019047
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",8478259417334238907,6826810866945337249,2295468616684276511,s7cc1:20260908:20:2:truth,s7cc1:20260908:20:2:bearing_noise,s7cc1:20260908:20:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.7999999999999999,True,,"{""insufficient_local_observability"": 1, ""insufficient_measurements"": 2}",0.8256186953092207,1.4269483687006175,0.9313912201216789,1.7195929939993755,0.4039640745082038,0.15883298787521055,6.400670742715666,True,nan,nan,1.9521359000063967,nan,0.0,0.0003771212343698583
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",8478259417334238907,6826810866945337249,2295468616684276511,s7cc1:20260908:20:2:truth,s7cc1:20260908:20:2:bearing_noise,s7cc1:20260908:20:2:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.8362893102692495,1.201126689080896,0.41656102459621597,0.416561024596216,1.2299637871136684,0.416561024596216,2.88093273001452,True,nan,nan,0.03470030000244151,nan,5.551115123125783e-17,0.0005099147536757464
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",8478259417334238907,6826810866945337249,2295468616684276511,s7cc1:20260908:20:2:truth,s7cc1:20260908:20:2:bearing_noise,s7cc1:20260908:20:2:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.4039640745082038,0.4039640745082038,0.15883298787521055,0.15883298787521055,0.4039640745082038,0.15883298787521055,6.400670742715666,True,nan,nan,0.08312310000110301,nan,0.0,0.0003771212343698583
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10454088188081689080,12369041218901433449,15377697199782470240,s7cc1:20260908:20:3:truth,s7cc1:20260908:20:3:bearing_noise,s7cc1:20260908:20:3:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.23726557979354032,0.4268660625538637,0.181151443891793,0.3246522339178633,0.18435874000461253,0.05753910467441807,4.6988638615792535,True,3.036581920826647,0.8888888888888888,0.05239090000395663,0.0005765444439020939,0.0,0.0003766195489388716
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10454088188081689080,12369041218901433449,15377697199782470240,s7cc1:20260908:20:3:truth,s7cc1:20260908:20:3:bearing_noise,s7cc1:20260908:20:3:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.7999999999999999,True,,"{""insufficient_local_observability"": 1, ""insufficient_measurements"": 2}",3.202704073443864,5.236743277226683,3.7059661116810028,5.998732771098329,0.18541710135912962,0.05794013900943881,4.697866562735543,True,nan,nan,1.8580317000050854,nan,0.0,0.00037684317557030376
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10454088188081689080,12369041218901433449,15377697199782470240,s7cc1:20260908:20:3:truth,s7cc1:20260908:20:3:bearing_noise,s7cc1:20260908:20:3:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.108,True,,"{""not_initialized"": 5}",0.34777425814815216,0.5247803920810719,0.212088858162182,0.212088858162182,0.5394366920882245,0.212088858162182,3.5323147015883536,True,nan,nan,0.04547330000787042,nan,5.551115123125783e-17,0.0005090101584117634
poorly_conditioned,uniform_oblique,0.1,0.18,ordered,3,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",10454088188081689080,12369041218901433449,15377697199782470240,s7cc1:20260908:20:3:truth,s7cc1:20260908:20:3:bearing_noise,s7cc1:20260908:20:3:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.507999999999999,True,,{},0.18541710135912962,0.18541710135912962,0.05794013900943881,0.05794013900943881,0.18541710135912962,0.05794013900943881,4.697866562735543,True,nan,nan,0.09311069999967003,nan,0.0,0.00037684317557030376
poorly_conditioned,uniform_oblique,0.1,0.18,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",5673855549037922353,5292548123315496524,4763017152942832922,s7cc1:20260908:21:0:truth,s7cc1:20260908:21:0:bearing_noise,s7cc1:20260908:21:0:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.238153122973318,True,,"{""not_initialized"": 5}",0.3156188802390093,0.4315881496207047,0.18493301766642045,0.3225389431633858,0.1857494046134686,0.08248658964194681,11.336755377477278,True,1.5310691927719984,1.0,0.03733940000893199,0.0005173666678375513,0.0,0.00032288388479685866
poorly_conditioned,uniform_oblique,0.1,0.18,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",5673855549037922353,5292548123315496524,4763017152942832922,s7cc1:20260908:21:0:truth,s7cc1:20260908:21:0:bearing_noise,s7cc1:20260908:21:0:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.7944907503371139,True,,"{""insufficient_local_observability"": 1, ""insufficient_measurements"": 2}",0.4289540154280423,0.7419601915706081,0.34378781448748563,0.7112824155915518,0.18520065700979021,0.08209994299287673,11.31915804373573,True,nan,nan,2.47388559999672,nan,0.0,0.0003230303977910522
poorly_conditioned,uniform_oblique,0.1,0.18,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",5673855549037922353,5292548123315496524,4763017152942832922,s7cc1:20260908:21:0:truth,s7cc1:20260908:21:0:bearing_noise,s7cc1:20260908:21:0:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.238153122973318,True,,"{""not_initialized"": 5}",0.764779515884615,1.0494506418907075,0.30601743089458866,0.3060174308945886,1.0644942101613182,0.3060174308945886,6.6508567947017685,True,nan,nan,0.031004700002085883,nan,1.3877787807814457e-17,0.0004427689718032623
poorly_conditioned,uniform_oblique,0.1,0.18,reordered,0,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",5673855549037922353,5292548123315496524,4763017152942832922,s7cc1:20260908:21:0:truth,s7cc1:20260908:21:0:bearing_noise,s7cc1:20260908:21:0:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.5247554525039906,True,,{},0.18520065700979021,0.18520065700979021,0.08209994299287673,0.08209994299287673,0.18520065700979021,0.08209994299287673,11.31915804373573,True,nan,nan,0.08316410000043106,nan,0.0,0.0003230303977910522
poorly_conditioned,uniform_oblique,0.1,0.18,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",637924306607912147,15626216132695746799,7835018499439283683,s7cc1:20260908:21:1:truth,s7cc1:20260908:21:1:bearing_noise,s7cc1:20260908:21:1:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.1298070911101712,True,,"{""not_initialized"": 5}",0.37892812653463803,0.5403115362822363,0.2002018983681057,0.3106237096648517,0.2579952612137351,0.07228342685601001,7.506356578166343,True,1.7555052777463094,1.0,0.06300489999557612,0.0005243888889607559,0.0,0.00034887637292362197
poorly_conditioned,uniform_oblique,0.1,0.18,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",637924306607912147,15626216132695746799,7835018499439283683,s7cc1:20260908:21:1:truth,s7cc1:20260908:21:1:bearing_noise,s7cc1:20260908:21:1:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.869084212656944,True,,"{""insufficient_measurements"": 2, ""optimization_error:ValueError"": 1}",1.626585960602406,2.978781176535729,1.3759414162233563,2.5342331991963944,0.2585205258073655,0.0722765745336942,7.607078700585327,True,nan,nan,2.4808982999966247,nan,0.0,0.0003489773163925499
poorly_conditioned,uniform_oblique,0.1,0.18,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",637924306607912147,15626216132695746799,7835018499439283683,s7cc1:20260908:21:1:truth,s7cc1:20260908:21:1:bearing_noise,s7cc1:20260908:21:1:delivery,whole_sequence,True,prediction,initial_batch_no_updates,15,10,True,1.1298070911101712,True,,"{""not_initialized"": 5}",1.082425446346899,1.4225635589129335,0.39300244218940683,0.39300244218940683,1.4344622708207773,0.39300244218940683,2.9301776613461197,True,nan,nan,0.0565796999981103,nan,5.551115123125783e-17,0.00047352713425071597
poorly_conditioned,uniform_oblique,0.1,0.18,reordered,1,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",637924306607912147,15626216132695746799,7835018499439283683,s7cc1:20260908:21:1:truth,s7cc1:20260908:21:1:bearing_noise,s7cc1:20260908:21:1:delivery,whole_sequence,True,prediction,offline_full_record_noncausal,1,1,True,3.3775948611461555,True,,{},0.2585205258073655,0.2585205258073655,0.0722765745336942,0.0722765745336942,0.2585205258073655,0.0722765745336942,7.607078700585327,True,nan,nan,0.07649339999989024,nan,0.0,0.0003489773163925499
poorly_conditioned,uniform_oblique,0.1,0.18,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",17609837761344906432,7358135559838154231,7006912453326376993,s7cc1:20260908:21:2:truth,s7cc1:20260908:21:2:bearing_noise,s7cc1:20260908:21:2:delivery,whole_sequence,True,prediction,retarded_ekf,15,10,True,1.3031029797897733,True,,"{""not_initialized"": 5}",0.3648051353067642,0.567194293576448,0.25585787719504954,0.46259454865051236,0.23228451558657304,0.08904952181621324,3.57269228567521,True,1.77553136610232,1.0,0.03752310000709258,0.0005293444450621286,0.0,0.0003624049567984072
poorly_conditioned,uniform_oblique,0.1,0.18,reordered,2,20260908,"SeedSequence([base_seed,configuration_index,sequence_index,stream_id])",17609837761344906432,7358135559838154231,7006912453326376993,s7cc1:20260908:21:2:truth,s7cc1:20260908:21:2:bearing_noise,s7cc1:20260908:21:2:delivery,whole_sequence,True,prediction,causal_prefix_batch,15,12,True,0.8708767793262905,True,,"{""insufficient_local_observability"": 1, ""insufficient_measurements"": 2}",8.74404652069336,14.013268189779739,8.670108025162392,13.853624976566003,0.23213222176543097,0.0885723894979874,3.574855252745617,True,nan,nan,6.770424799997272,nan,0.0,0.0003617773377739546
