case_id,geometry,profile,sequence_index,base_seed,variant,processing_time_s,status,valid,generation,truth_used_by_estimator,state_vector_json,evaluator_only_position_error_m,record_kind,action,event_id,station_id,accepted,reason,nis,evaluator_only_is_outlier,event_ids_json,preliminary_nis_json,final_nis_json
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,1.9529222699491662,confirmed,True,1,False,"[90.14817970743037, 60.81761006207421, 48.30182784287943, 11.961490155608422, 3.0309243154850414, 5.767685661594961]",12.297530171771333,lifecycle,initialized,,,,eligible_prefix_passed_fixed_initialization_gates,nan,,"[""s7cd1-20260912-0-57-outlier_mild|S0|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S0|1|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S1|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S1|1|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S2|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S2|1|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,1.9529222699491662,confirmed,True,1,False,"[90.14817970743037, 60.81761006207421, 48.30182784287943, 11.961490155608422, 3.0309243154850414, 5.767685661594961]",12.297530171771333,initialization,initialization_accepted,,,True,,nan,,"[""s7cd1-20260912-0-57-outlier_mild|S0|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S1|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S2|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S0|1|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S1|1|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S2|1|direct_bearing""]",[],
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,2.4145494400277787,confirmed,True,1,False,"[96.98633309035081, 60.21899513989745, 50.65207184374445, 12.702494365467459, 1.894193164375132, 5.585999805742767]",15.831161724903689,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|2|direct_bearing,S0,True,,8.303189276403872,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|2|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,2.4340258396038537,confirmed,True,1,False,"[86.85418013418955, 57.98734827285929, 46.71303429148975, 6.396971934813424, 0.3897515665219671, 3.1345923040894776]",7.672781842665088,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S1|2|direct_bearing,S1,True,,205.08345521118758,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|2|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,2.8419649707390633,confirmed,True,1,False,"[88.89760076088095, 52.48088151551097, 43.56670490472786, 6.076732402329682, -2.370608817103047, 0.9755367383340001]",2.761040954015442,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S2|2|direct_bearing,S2,True,,64.48017130715412,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|2|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,3.2477354963675125,confirmed,True,1,False,"[91.64964826036227, 51.09491512396016, 45.496586917137535, 6.199778393429961, -2.5575692558190046, 1.6516034462302742]",2.650808964747871,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S1|3|direct_bearing,S1,True,,5.357326940383517,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|3|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,3.257858979236711,confirmed,True,1,False,"[91.88255498665548, 50.471638519304534, 45.09390239688367, 6.270057994884902, -2.812897433470212, 1.4710902505872032]",1.961940024842423,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|3|direct_bearing,S0,True,,1.9674106395516036,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|3|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,3.5159808162835233,confirmed,True,1,False,"[93.388655217335, 48.87527889767144, 44.99961547332989, 6.2230323314239975, -3.162040232151747, 1.283113373541604]",1.232270753826208,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S2|3|direct_bearing,S2,True,,5.712279017628146,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|3|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,4.1321142761909915,confirmed,True,1,False,"[97.97139517229843, 46.56467016268164, 46.641355439333196, 6.487744952470374, -3.287124326324294, 1.5788002523179403]",0.8890948026536831,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S1|4|direct_bearing,S1,True,,6.776921903889406,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|4|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,4.16173794185862,confirmed,True,1,False,"[98.27930715758691, 45.98369420660891, 46.35218313120878, 6.525599748695514, -3.447963632803393, 1.4667432119595023]",0.31616311643620276,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|4|direct_bearing,S0,True,,2.330569497050566,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|4|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,4.213791678911143,confirmed,True,1,False,"[98.59577422154054, 45.6626996969507, 46.35284821577441, 6.517440032702709, -3.4958415012109, 1.441500068127586]",0.261819058195612,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S2|4|direct_bearing,S2,True,,0.312500969418525,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|4|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,4.7157299822074785,confirmed,True,1,False,"[100.92779871522383, 46.70880177644287, 47.369580619721546, 6.224545288520881, -2.64828043997881, 1.5183023833222007]",2.919744754771912,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|5|direct_bearing,S0,True,,148.24502615046384,True,"[""s7cd1-20260912-0-57-outlier_mild|S0|5|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,4.95991832064188,confirmed,True,1,False,"[103.26575416058324, 45.82447199137406, 48.44216966165003, 6.469789870546104, -2.7197344829601056, 1.7235185742721737]",2.7393839633298427,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S1|5|direct_bearing,S1,True,,13.30287407837243,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|5|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,4.992051148917972,confirmed,True,1,False,"[103.36791182915128, 45.0165135384253, 47.89679182450268, 6.4385583609372405, -2.925027150971803, 1.5534758167250857]",1.9621579721159017,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S2|5|direct_bearing,S2,True,,10.856967722018826,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|5|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,5.485501029345663,confirmed,True,1,False,"[106.64899449026474, 43.228544348106055, 48.22247982291408, 6.467196027229667, -3.0141478970633604, 1.4395115737252402]",1.7296118266323781,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|6|direct_bearing,S0,True,,5.373841962257643,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|6|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,5.6014327690685,confirmed,True,1,False,"[108.28010182206087, 42.68083550541599, 48.552675125540915, 6.707038799775619, -3.0691547909364183, 1.4836439443651568]",1.2155167779872136,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S1|6|direct_bearing,S1,True,,17.99079443985735,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|6|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,5.837927567972856,confirmed,True,1,False,"[109.75469654284336, 41.474859988516656, 48.487125733749544, 6.6792591953109595, -3.1851953678461395, 1.3836673955204186]",0.8020591236954272,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S2|6|direct_bearing,S2,True,,6.7134981665303535,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|6|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,6.248063421638888,confirmed,True,1,False,"[112.55882439881546, 39.783099521907985, 48.62469228334356, 6.695838390195406, -3.27295461553802, 1.2865715017608688]",0.8233380233258027,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|7|direct_bearing,S0,True,,7.589775783689721,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|7|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,6.623196779263642,confirmed,True,1,False,"[115.04231790934085, 38.48523348523103, 49.076564254929835, 6.689627157660641, -3.2878643162940326, 1.280295985882279]",0.9744701734002391,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S2|7|direct_bearing,S2,True,,0.21812086411385317,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|7|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,6.6918438638970725,confirmed,True,1,False,"[115.46751545723593, 38.27620384136559, 49.153444468699426, 6.681971165234122, -3.284115630125492, 1.2778608308447288]",1.0304504238604384,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S1|7|direct_bearing,S1,True,,0.0390290069207845,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|7|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,7.04203809633339,confirmed,True,1,False,"[117.80237781407371, 37.23816713212775, 49.663869998238845, 6.680393559538404, -3.261341898232584, 1.2900759476814867]",1.1223156228855347,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|8|direct_bearing,S0,True,,0.7020912410956521,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|8|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,7.51961058656837,confirmed,True,1,False,"[121.14640557817388, 35.56428195299607, 50.3417290093857, 6.71157073865806, -3.2846620056959184, 1.3022242339582617]",1.1656252454576148,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S1|8|direct_bearing,S1,True,,1.4355654610684754,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|8|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,7.530976777944201,confirmed,True,1,False,"[121.2465988009068, 35.56363351086973, 50.32532642346234, 6.716164135938813, -3.2778048060578944, 1.2961151667948576]",1.1702765961844293,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S2|8|direct_bearing,S2,True,,0.4984889404833051,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|8|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,7.888520188797443,confirmed,True,1,False,"[123.64464762220551, 34.23492221284642, 50.86953687344797, 6.716361761395849, -3.3066249163394144, 1.3116688932356655]",1.2972566503019942,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|9|direct_bearing,S0,True,,4.577184860805355,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|9|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,8.14536332166869,confirmed,True,1,False,"[125.50910122268566, 33.673562757396944, 51.51454157323245, 6.74041072625041, -3.2574866613408044, 1.363912758526706]",1.0313618254698198,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S2|9|direct_bearing,S2,True,,5.529927272905866,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|9|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,8.308021524606545,confirmed,True,1,False,"[126.65039537454956, 33.009840430975835, 51.937255640483656, 6.7492080997990636, -3.2815300757624923, 1.398954223315701]",0.9941780221929285,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S1|9|direct_bearing,S1,True,,2.579416918634411,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|9|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,8.641288518023705,confirmed,True,1,False,"[128.8985350255458, 31.96523738554377, 52.26638791153532, 6.748782478398722, -3.272948937523831, 1.3760051254942607]",1.1573461817361728,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|10|direct_bearing,S0,True,,2.9723086684925,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|10|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,8.846179268209456,confirmed,True,1,False,"[130.6613867290686, 30.326077213436623, 53.321584818907255, 6.820608248864036, -3.439446601116166, 1.5052863953369233]",1.578342761360613,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S1|10|direct_bearing,S1,True,,107.00618669835521,True,"[""s7cd1-20260912-0-57-outlier_mild|S1|10|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,9.164613509515398,confirmed,True,1,False,"[132.9738451052598, 29.41958033290867, 53.85870074617847, 6.842210165970067, -3.4112538292682837, 1.5128211740440083]",1.5119118945207122,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S2|10|direct_bearing,S2,True,,6.292068136879663,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|10|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,9.57157715502679,confirmed,True,1,False,"[135.8622220502702, 28.146352803990425, 54.092636559879715, 6.85818275213722, -3.393789099673663, 1.4544671811261065]",1.5387703769123027,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S1|11|direct_bearing,S1,True,,9.455544695697977,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|11|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,9.813212866427923,confirmed,True,1,False,"[137.58426920676365, 27.479293678141715, 54.67104381318514, 6.866796830298254, -3.3725450288035432, 1.4859482236075956]",1.4691225627261795,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|11|direct_bearing,S0,True,,4.801962196063841,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|11|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,10.078100731570755,confirmed,True,1,False,"[139.57267181978128, 26.78585057683762, 55.24554198203088, 6.890048016125966, -3.345937185813286, 1.5095717125177874]",1.358252805009495,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S2|11|direct_bearing,S2,True,,5.016331434589738,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|11|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,10.338318106234714,confirmed,True,1,False,"[141.42109077127125, 26.070843310399084, 55.84260396022042, 6.89661083196227, -3.3248603174404305, 1.5366120934044667]",1.3445185016426144,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|12|direct_bearing,S0,True,,5.050343066283246,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|12|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,10.624354849266519,confirmed,True,1,False,"[143.36400620779926, 25.377561535663887, 56.1326748682476, 6.89069683546376, -3.288537856871095, 1.5159666017985352]",1.1637224212280757,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S1|12|direct_bearing,S1,True,,8.315628218217215,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|12|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,10.865121097265872,confirmed,True,1,False,"[145.10121190366323, 24.662230750904214, 56.49147230365696, 6.9006785684598855, -3.2790823674352967, 1.5145125578620735]",1.1434335607827357,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S2|12|direct_bearing,S2,True,,2.6973939204207706,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|12|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,11.266879509137047,confirmed,True,1,False,"[147.89879814422312, 23.470583948477646, 56.94773777737995, 6.903210808091711, -3.262468922967039, 1.4948468258405294]",1.103097153327174,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S1|13|direct_bearing,S1,True,,3.563270613305117,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|13|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,11.317928452376705,confirmed,True,1,False,"[148.2802785794597, 23.39850195894501, 56.995763256047006, 6.906327732361605, -3.2505597240289408, 1.4909237853244919]",1.015346465395402,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|13|direct_bearing,S0,True,,5.5848267359525074,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|13|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,11.488969200867157,confirmed,True,1,False,"[149.46649776500067, 22.846101039386937, 57.15387935212555, 6.9070632447709555, -3.2500111403079717, 1.4790575053270008]",1.047601483539631,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S2|13|direct_bearing,S2,True,,2.108566413377573,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|13|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,11.916187952015456,confirmed,True,1,False,"[152.43529765253592, 21.51333448436928, 57.787392193996155, 6.908837885810435, -3.2432606068480725, 1.4790135282353862]",1.1023438125014282,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|14|direct_bearing,S0,True,,1.371154352353478,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|14|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,12.143081416268005,confirmed,True,1,False,"[153.97478584256444, 20.983137232557112, 58.14298181386162, 6.903914723041273, -3.2176272435510054, 1.4811644813112408]",0.9746025502236454,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S1|14|direct_bearing,S1,True,,6.022948994862193,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|14|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,12.360265142945506,confirmed,True,1,False,"[155.59856828069834, 20.380780619242497, 58.574926166054965, 6.917512153779048, -3.2074454063093016, 1.4926277409185094]",0.9077480739575504,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S2|14|direct_bearing,S2,True,,2.3787209240477054,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|14|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,c1_baseline,14.5,confirmed,True,1,False,"[170.4002101602375, 13.517697881263171, 61.768753771904805, 6.917512153779048, -3.2074454063093016, 1.4926277409185094]",1.3774061366529937,final,final_publication,,,True,,nan,,,,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,1.9529222699491662,confirmed,True,1,False,"[90.14817970743037, 60.81761006207421, 48.30182784287943, 11.961490155608422, 3.0309243154850414, 5.767685661594961]",12.297530171771333,lifecycle,initialized,,,,consensus_prefix_passed_fixed_initialization_gates,nan,,"[""s7cd1-20260912-0-57-outlier_mild|S0|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S0|1|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S1|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S1|1|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S2|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S2|1|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,1.9529222699491662,confirmed,True,1,False,"[90.14817970743037, 60.81761006207421, 48.30182784287943, 11.961490155608422, 3.0309243154850414, 5.767685661594961]",12.297530171771333,initialization,initialization_accepted,,,True,,nan,,"[""s7cd1-20260912-0-57-outlier_mild|S0|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S1|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S2|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S0|1|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S1|1|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S2|1|direct_bearing""]","[[""s7cd1-20260912-0-57-outlier_mild|S0|0|direct_bearing"", 3.9194350146816057], [""s7cd1-20260912-0-57-outlier_mild|S0|1|direct_bearing"", 7.659079897212296], [""s7cd1-20260912-0-57-outlier_mild|S1|0|direct_bearing"", 2.4538899750434027], [""s7cd1-20260912-0-57-outlier_mild|S1|1|direct_bearing"", 8.717813743538875], [""s7cd1-20260912-0-57-outlier_mild|S2|0|direct_bearing"", 1.0157223667752904], [""s7cd1-20260912-0-57-outlier_mild|S2|1|direct_bearing"", 9.713060873480766]]",
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,2.4145494400277787,confirmed,True,1,False,"[96.98633309035081, 60.21899513989745, 50.65207184374445, 12.702494365467459, 1.894193164375132, 5.585999805742767]",15.831161724903689,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|2|direct_bearing,S0,True,,8.303189276403872,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|2|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,2.4340258396038537,confirmed,True,1,False,"[97.23373194622549, 60.255887202841095, 50.76086700799298, 12.702494365467459, 1.894193164375132, 5.585999805742767]",15.997684253266877,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S1|2|direct_bearing,S1,False,pre_update_nis_gate,205.08345521118758,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|2|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,2.8419649707390633,confirmed,True,1,False,"[102.41557646092419, 61.02860271651854, 53.039614915269134, 12.702494365467459, 1.894193164375132, 5.585999805742767]",19.48584052701549,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S2|2|direct_bearing,S2,False,pre_update_nis_gate,178.29346306884204,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|2|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,3.2477354963675125,confirmed,True,1,False,"[107.56987427639233, 61.797210472468855, 55.30624899260579, 12.702494365467459, 1.894193164375132, 5.585999805742767]",22.955833932734155,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S1|3|direct_bearing,S1,False,pre_update_nis_gate,183.07996057124333,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|3|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,3.257858979236711,confirmed,True,1,False,"[108.56982130599735, 60.322444599612176, 53.98480296313474, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",22.22978971433981,measurement,update_accepted,s7cd1-20260912-0-57-outlier_mild|S0|3|direct_bearing,S0,True,,5.384899022260214,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|3|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,3.5159808162835233,confirmed,True,1,False,"[111.9407762179341, 60.6525931996584, 55.27975137334397, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",24.348592474050715,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S2|3|direct_bearing,S2,False,pre_update_nis_gate,203.15366450974108,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|3|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,4.1321142761909915,confirmed,True,1,False,"[119.98720164573311, 61.440653603835656, 58.37077634632676, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",29.406295501969748,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S1|4|direct_bearing,S1,False,pre_update_nis_gate,234.2650989921862,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|4|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,4.16173794185862,confirmed,True,1,False,"[120.37407337434921, 61.47854350830984, 58.5193926710816, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",29.64947356142833,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S0|4|direct_bearing,S0,False,pre_update_nis_gate,15.001500269852757,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|4|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,4.213791678911143,confirmed,True,1,False,"[121.05387173085185, 61.54512241000869, 58.78053641937047, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",30.07677881040427,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S2|4|direct_bearing,S2,False,pre_update_nis_gate,217.50073967538404,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|4|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,4.7157299822074785,confirmed,True,1,False,"[127.60895985646101, 62.18712244394154, 61.29866590160731, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",34.1971929439529,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S0|5|direct_bearing,S0,False,pre_update_nis_gate,23.31283260447457,True,"[""s7cd1-20260912-0-57-outlier_mild|S0|5|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,4.95991832064188,confirmed,True,1,False,"[130.79794955334526, 62.499449517869465, 62.52371258601439, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",36.201757745379076,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S1|5|direct_bearing,S1,False,pre_update_nis_gate,239.29996015668422,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|5|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,4.992051148917972,confirmed,True,1,False,"[131.21758981528896, 62.54054874601789, 62.68491690474898, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",36.46553998671496,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S2|5|direct_bearing,S2,False,pre_update_nis_gate,228.71118875321272,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|5|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,5.485501029345663,confirmed,True,1,False,"[137.6618229621368, 63.171691732911455, 65.16046157577922, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",40.516350510996716,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S0|6|direct_bearing,S0,False,pre_update_nis_gate,23.962659265432425,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|6|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,5.6014327690685,confirmed,True,1,False,"[139.1758392574617, 63.319973265416884, 65.74206917537047, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",41.468058123251524,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S1|6|direct_bearing,S1,False,pre_update_nis_gate,198.82669227758043,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|6|direct_bearing""]",,
