split,sequence_count,dependent_frame_count,estimator_variant,geometry,snr_db,signal_model,trajectory_kind,quality_metric,quality_sample_count,quality_mean,quality_p50,spearman_correlation_with_absolute_angular_error,pearson_correlation_with_absolute_angular_error,sequence_seeds_json,seed_scope,quality_score_probability_claimed,quality_metric_uses_truth_online,offline_error_correlation_uses_truth,overlapping_frames_are_statistically_dependent,dependent_frames_are_independent_trials
evaluation,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,stationary,srp_mean_spectral_energy_fraction,60,0.9551068636229901,0.9542862066255398,0.17899416504584612,0.18249856343371035,"[3356544911, 2050014209, 746074735]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,stationary,boundary_hit,60,0.0,0.0,,,"[3356544911, 2050014209, 746074735]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_mean_peak_ratio,60,1.6612911537119985,1.660706845820242,0.14065018060572385,0.1555383754140961,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_minimum_peak_ratio,60,1.5582360800189703,1.54619902599413,-0.011003056404556824,0.013088048611460887,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_mean_peak_curvature,60,0.013341763850264117,0.013897568605587562,-0.11686579605445958,-0.22824228353328055,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_total_spectral_energy,60,44017.888962162535,41955.14803452362,0.03984440122256183,0.07471350302972353,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_boundary_count,60,0.0,0.0,,,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_valid_pair_count,60,3.0,3.0,,,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_mean_peak_ratio,60,1.6618757522046792,1.6453191108024026,0.13298138371769938,0.09754889319354082,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_minimum_peak_ratio,60,1.5668612145515086,1.5516897241909864,0.22600722422895253,0.16230940964273666,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_mean_peak_curvature,60,0.013208517621693134,0.013541467502114504,-0.18310641844956935,-0.23695367951991875,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_total_spectral_energy,60,43907.39902931787,42137.98109010323,-0.03084190052792443,-0.06905634365713856,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_boundary_count,60,0.0,0.0,,,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_valid_pair_count,60,3.0,3.0,,,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_mean_peak_ratio,60,1.6641526138550868,1.6618469082671266,-0.05312586829674911,0.039356906538437306,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_minimum_peak_ratio,60,1.5168873644892136,1.5150723072665073,-0.032731314253959434,-0.0034016789337639377,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_mean_peak_curvature,60,0.013460280048470384,0.013595185084503754,0.0629619338705196,0.08077073847270697,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_total_spectral_energy,60,88665.36960743416,83846.5113912621,0.10208391219783275,0.0963122927432057,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_boundary_count,60,0.0,0.0,,,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_valid_pair_count,60,6.0,6.0,,,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_mean_peak_ratio,60,1.6661998996186225,1.662831041175616,0.1549319255348708,0.2128173531702386,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_minimum_peak_ratio,60,1.5222924472903927,1.5189642030459642,0.04779105307029732,0.18523902569568387,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_mean_peak_curvature,60,0.013459983546667444,0.013584702985231786,0.03423173103639901,-0.013273499636268924,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_total_spectral_energy,60,88229.82412570782,84068.8660822491,0.058293970547374285,0.06312196090508672,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_boundary_count,60,0.0,0.0,,,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,transverse,gcc_valid_pair_count,60,6.0,6.0,,,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,transverse,srp_peak_score,60,0.22253305393161418,0.22742693680728654,0.070075020839122,0.08598056705126102,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,transverse,srp_score_margin,60,0.044337200679934435,0.046366032576181465,-0.05618227285357044,-0.1519948924607877,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,transverse,srp_local_curvature_eigenvalue_min,60,28.065013908152416,27.90071251907111,0.19033064740205619,0.16586243642667423,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,transverse,srp_local_curvature_eigenvalue_max,60,30.097214462322533,30.069509002712394,0.026562934148374556,0.04534240563235377,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,transverse,srp_used_spectral_energy,60,88665.36960743416,83846.5113912621,0.10530702973048071,0.10190323497682789,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,transverse,srp_mean_spectral_energy_fraction,60,0.9537323889500214,0.9534853010112136,0.06785218116143374,0.12259968573230455,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,transverse,boundary_hit,60,0.0,0.0,,,"[2771027744, 14759003, 1050107561]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,transverse,srp_peak_score,60,0.22281196965099961,0.22746291354982306,0.11764378994165048,-0.03517074759239066,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,transverse,srp_score_margin,60,0.04307226165600675,0.04486489837137869,-0.08935815504306753,-0.18761634845974665,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,transverse,srp_local_curvature_eigenvalue_min,60,28.26142589621846,28.52224915650599,0.10991942206168381,0.04425974064729843,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,transverse,srp_local_curvature_eigenvalue_max,60,30.177191637425228,30.1680498083893,0.030175048624617954,0.024002259098634373,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,transverse,srp_used_spectral_energy,60,88229.82412570782,84068.8660822491,0.08969158099472077,0.0825595783675556,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,transverse,srp_mean_spectral_energy_fraction,60,0.9540415659878487,0.9535802255838742,0.03078632953598222,-0.01835672006518402,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,5.0,deterministic_multisine,transverse,boundary_hit,60,0.0,0.0,,,"[1782561329, 2284887492, 724850334]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_mean_peak_ratio,60,1.7115537716019598,1.707539592866429,0.06173937204779106,-0.02812789547856,"[1809705632, 1108447123, 1856133778]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_minimum_peak_ratio,60,1.600561378491555,1.5719360672389628,-0.15432064462350656,-0.1935940394715505,"[1809705632, 1108447123, 1856133778]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_mean_peak_curvature,60,0.013975338092707396,0.014143842496757628,-0.26924145595998894,-0.3602082811331639,"[1809705632, 1108447123, 1856133778]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_total_spectral_energy,60,43230.89622683358,41204.006956204415,-0.2141150319533204,-0.16611936849515005,"[1809705632, 1108447123, 1856133778]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_boundary_count,60,0.0,0.0,,,"[1809705632, 1108447123, 1856133778]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_valid_pair_count,60,3.0,3.0,,,"[1809705632, 1108447123, 1856133778]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_mean_peak_ratio,60,1.7350320032006106,1.729238552820272,0.24606835232008892,0.243450527357698,"[3403897194, 1365071694, 2554676784]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_minimum_peak_ratio,60,1.6124319293424763,1.5926671126377103,0.16782439566546267,0.22382637767832228,"[3403897194, 1365071694, 2554676784]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_mean_peak_curvature,60,0.014079188498553767,0.014163184466512203,0.005334815226451794,-0.04288962111102052,"[3403897194, 1365071694, 2554676784]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_total_spectral_energy,60,43450.690218572454,41473.514751938,-0.15409836065573773,-0.10159278301459522,"[3403897194, 1365071694, 2554676784]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_boundary_count,60,0.0,0.0,,,"[3403897194, 1365071694, 2554676784]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_valid_pair_count,60,3.0,3.0,,,"[3403897194, 1365071694, 2554676784]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_mean_peak_ratio,60,1.730749093608081,1.7190397192696085,0.045790497360377894,0.05299908550284883,"[1809705632, 1108447123, 1856133778]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_minimum_peak_ratio,60,1.5711889497581835,1.5614564947236502,-0.11686579605445958,-0.042852046017032776,"[1809705632, 1108447123, 1856133778]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_mean_peak_curvature,60,0.014279022059732076,0.014347442108098594,0.002445123645457072,0.029131108434034308,"[1809705632, 1108447123, 1856133778]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_total_spectral_energy,60,86735.04130820943,82068.87747333819,-0.24851347596554602,-0.15145789813004823,"[1809705632, 1108447123, 1856133778]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_boundary_count,60,0.0,0.0,,,"[1809705632, 1108447123, 1856133778]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,5.0,deterministic_multisine,piecewise,gcc_valid_pair_count,60,6.0,6.0,,,"[1809705632, 1108447123, 1856133778]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
