study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,seed,estimator_variant,propagation_model,distance_m,true_tdoa_s,true_tdoa_us,bias_s,bias_us,standard_deviation_us,rmse_us,median_absolute_error_us,p95_absolute_error_us,catastrophic_outlier_fraction_gt_1_sample,mean_peak_value,mean_peak_to_second_peak_ratio,median_peak_to_second_peak_ratio,mean_peak_curvature,mean_used_spectral_energy,mean_spectral_energy_fraction,boundary_hit_fraction,invalid_fraction
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,8192,0-1,1000,2000,2268036855,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,4.3952224048145585e-08,0.04395222404814558,2.623896321647981,2.623608448073607,1.7318717985121388,5.151691988629851,0.0,0.039223537828574705,1.6310921780611816,1.6267190728547987,0.0021939118109055296,1055982.295734446,0.9692571668487583,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,8192,0-2,1000,2000,2268036855,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,-7.096628286000598e-08,-0.07096628286000597,2.573417043426811,2.5737521743677765,1.7268637110291198,5.042136722468711,0.0,0.0391946387075699,1.6388868812815724,1.6347352293758126,0.0022041751206656975,1055742.537431853,0.9692412653134397,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,8192,0-3,1000,2000,2268036855,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,-1.5524275481273042e-08,-0.015524275481273041,2.7079516769215233,2.7073191142768964,1.8066660251842523,5.159079256182634,0.0,0.039083125340076366,1.5599259616256458,1.5480836386184804,0.002190598555762989,1055947.8713331704,0.9692668205449062,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,8192,1-2,1000,2000,2268036855,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,-6.896787758289778e-08,-0.06896787758289778,2.739252299263714,2.7394357038595234,1.8230864003033782,5.292469614423126,0.0,0.0389818943999906,1.6330217348825156,1.6282863433925614,0.0021925056506968002,1055770.8258166357,0.9692979878204188,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,8192,1-3,1000,2000,2268036855,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,6.135797343076999e-09,0.006135797343076999,2.710736401545457,2.7100655786813204,1.8193662292196875,5.258044371703284,0.0,0.03883403930255366,1.5632802334960751,1.5456812646952862,0.0021863573243102894,1055960.3848476526,0.9693086915422112,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,8192,2-3,1000,2000,2268036855,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,2.821880908719901e-08,0.02821880908719901,2.6882783299126674,2.68775431542297,1.877171907469863,5.155161303630314,0.0,0.038893249584029205,1.5651075773891774,1.5517034225147235,0.0021870808247233466,1055768.285289326,0.969335972997236,0.0,0.0
frame_length,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,8192,0-1,1000,2000,1530495675,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,5.764835334863468e-08,0.05764835334863468,1.5642109062886818,1.5644910789892397,1.070136487418171,3.098287700104687,0.0,0.06020916351921476,1.7094857508323744,1.70954581514976,0.0034813015157081646,991963.0607853809,0.9882993556699011,0.0,0.0
frame_length,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,8192,0-2,1000,2000,1530495675,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,1.807983863391893e-08,0.01807983863391893,1.6044897690642808,1.603789235584884,1.0192566881518248,3.212498521806735,0.0,0.06014726458746893,1.7138770558558567,1.7195712538372718,0.003488271844501303,992262.1604246879,0.9882974188226427,0.0,0.0
frame_length,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,8192,0-3,1000,2000,1530495675,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,1.7679871872517587e-08,0.017679871872517586,1.608444791241073,1.6077375811038,1.063474282923468,3.093496567448426,0.0,0.05962409193064605,1.5345306823643206,1.5233296685865003,0.003421377877840478,992169.7261767538,0.9882948704218872,0.0,0.0
frame_length,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,8192,1-2,1000,2000,1530495675,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,-9.71369947489887e-08,-0.0971369947489887,1.538046831678529,1.5403434890078218,1.0859741895059152,3.0023099239282773,0.0,0.05967656800063762,1.7155145028896532,1.714337682810465,0.0034561151150631856,992312.4753717146,0.9883466200469256,0.0,0.0
frame_length,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,8192,1-3,1000,2000,1530495675,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,7.118078308688443e-08,0.07118078308688443,1.7120747241345624,1.7126982702858902,1.1326525382182047,3.376073774364149,0.0,0.05924764084714512,1.545756954263546,1.5337568359227745,0.0034082338823474717,992210.3153783195,0.9883337638900791,0.0,0.0
frame_length,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,8192,2-3,1000,2000,1530495675,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,-4.303313347987096e-08,-0.04303313347987096,1.6803734498296756,1.6800842617376932,1.1606613514891089,3.245454745894767,0.0,0.05919353396906575,1.543646062934366,1.5318323932197084,0.003409339758288514,992536.7083305548,0.9883595852326409,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,8192,0-1,1000,2000,4075018829,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,-2.1294734374290427e-08,-0.021294734374290428,1.5540281085785854,1.5537854827109439,1.0394582338631955,3.0304713234248504,0.0,0.06014094042559271,1.713585777072868,1.7164095360685274,0.0034834211647868686,992234.0952275663,0.9882985460715179,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,8192,0-2,1000,2000,4075018829,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,3.296052043087297e-08,0.03296052043087297,1.5893740736209252,1.5893184976059704,1.041716342609219,3.18087049597784,0.0,0.06020526543745699,1.7148794188205005,1.7212457078842789,0.0034911922232374114,992041.1558919084,0.9882899040317741,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,8192,0-3,1000,2000,4075018829,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,-1.9112506280166178e-08,-0.019112506280166176,1.5963588525637318,1.5960741503018663,1.0968861933606284,3.06836177228227,0.0,0.05978150680618606,1.5386978566509613,1.5296253855269049,0.0034462567474477838,992121.9632793448,0.9882903041565955,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,8192,1-2,1000,2000,4075018829,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,1.0832624157560897e-07,0.10832624157560897,1.605821119938769,1.609070139279416,1.0687809453416615,3.1240629357014575,0.0,0.05971800565163879,1.7143479066491067,1.7189514033147555,0.0034624194170528653,992166.4637140641,0.9883507451009633,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,8192,1-3,1000,2000,4075018829,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,-4.156340522411496e-08,-0.04156340522411496,1.6421103638640477,1.6422258372525942,1.1519670131755617,3.195059215828624,0.0,0.05916241894746649,1.540067584774821,1.5294262098280402,0.0033969007454115675,992238.6390529338,0.9883421996434301,0.0,0.0
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,8192,2-3,1000,2000,4075018829,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,1.9462152686038822e-08,0.019462152686038823,1.6364764478694027,1.6361830313984491,1.1072583513693248,3.2398344805474726,0.0,0.05917518867483901,1.5437218882604344,1.5310507721439288,0.0034102672679160897,992062.2655868318,0.9883494736043481,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-1,1000,2000,2409078046,gcc_phat_pair,spherical,5.0,0.00025028681638081945,250.28681638081946,2.2089108126229526e-08,0.022089108126229526,0.48430667625350915,0.4845681916973811,0.3179327529845277,1.0122631630905154,0.0,0.17918915766424118,2.024771806742805,2.030588341661196,0.012188026392035888,60227.090014569294,0.9975863452389149,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-2,1000,2000,2409078046,gcc_phat_pair,spherical,5.0,0.0005049458266883633,504.9458266883633,-2.5370087681090234e-07,-0.2537008768109023,0.6067553064759237,0.6573796352408371,0.446615632448803,1.2906587767400588,0.0,0.1359121013773542,1.6650217950052164,1.6580734697807922,0.009434914969671287,59000.50405042454,0.9912768608689423,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-3,1000,2000,2409078046,gcc_phat_pair,spherical,5.0,0.00025028681638081945,250.28681638081946,2.7440534265090767e-08,0.027440534265090768,0.462014201340236,0.46259771728638016,0.311542754092691,0.8932843291244927,0.0,0.17921291271127074,2.025880645813913,2.0298371431591775,0.012191458939857956,60222.198204647306,0.9975787302138515,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,1-2,1000,2000,2409078046,gcc_phat_pair,spherical,5.0,0.00025465901030754384,254.65901030754384,-9.99456750390987e-07,-0.9994567503909869,0.5703443307956015,1.1506003471740842,0.9879080566501731,1.9076340501954132,0.0,0.13997218299635075,1.721270163782414,1.7184097548073853,0.009620199265908529,58957.94384269025,0.9920847312105567,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,1-3,1000,2000,2409078046,gcc_phat_pair,spherical,5.0,0.0,0.0,1.62375891707193e-08,0.0162375891707193,0.4523594896773962,0.45242473196695393,0.3095556637262972,0.8804417865042555,0.0,0.1829016432384958,2.0224286910291953,2.0258434327979917,0.012384026597154546,60160.51771391577,0.998089321235747,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,2-3,1000,2000,2409078046,gcc_phat_pair,spherical,5.0,-0.00025465901030754384,-254.65901030754384,1.0229865182424513e-06,1.0229865182424513,0.5619761040759185,1.1670487311661877,1.0246995546578495,1.954765249269241,0.0,0.14010584708269155,1.7243663304985717,1.722657557050494,0.00963900419529772,58953.640784944495,0.9920859651797181,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-1,1000,2000,3350595620,gcc_phat_pair,spherical,5.0,0.00025028681638081945,250.28681638081946,1.3025718770225066e-08,0.013025718770225066,0.462412991856222,0.46248084446751386,0.3025831461161781,0.8981850633367184,0.0,0.17914783307740942,2.0270145557443913,2.031364948668007,0.012188197907685442,60226.318973094516,0.9975798131397776,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-2,1000,2000,3350595620,gcc_phat_pair,spherical,5.0,0.0005049458266883633,504.9458266883633,-2.3736829994098156e-07,-0.23736829994098158,0.5951429029960532,0.6405947917880289,0.4271880342712601,1.2625938811860602,0.0,0.13578471347334342,1.6638519920627877,1.6572461989744358,0.00942876926312304,59002.41596406775,0.9912797710280485,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-3,1000,2000,3350595620,gcc_phat_pair,spherical,5.0,0.00025028681638081945,250.28681638081946,2.8447474784114958e-08,0.028447474784114957,0.4690246847677637,0.4697695410152006,0.3021047920610809,0.9324985473291628,0.0,0.17917738516370219,2.0259751921004168,2.031393180453077,0.012191483495004018,60225.15323422003,0.9975806872890353,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,1-2,1000,2000,3350595620,gcc_phat_pair,spherical,5.0,0.00025465901030754384,254.65901030754384,-1.0272080114730012e-06,-1.0272080114730013,0.555275106432288,1.1676183355171306,1.0311189081804186,1.9218968043815752,0.0,0.14001215738631442,1.7241356815110813,1.722880927279339,0.009629880411155717,58953.366509919375,0.9920934304445265,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,1-3,1000,2000,3350595620,gcc_phat_pair,spherical,5.0,0.0,0.0,8.309134679080399e-10,0.0008309134679080399,0.45095857766966985,0.45084658961963536,0.3078553987867596,0.8883264085339411,0.0,0.18295582789876869,2.023555557685873,2.026920791551209,0.012398281565939431,60156.408690523,0.9980900368256475,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,2-3,1000,2000,3350595620,gcc_phat_pair,spherical,5.0,-0.00025465901030754384,-254.65901030754384,1.0438340453671536e-06,1.0438340453671537,0.5611302616943298,1.1850313292362398,1.0376588426988054,1.9442403848031748,0.0,0.14003781906134902,1.7257371289874937,1.7244812095312794,0.009632863896973555,58951.707631613506,0.9920859972420433,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-1,1000,2000,3345139515,gcc_phat_pair,spherical,10.0,0.0002513891512515472,251.3891512515472,1.912652906294884e-08,0.01912652906294884,0.4669908949992617,0.46714905504581195,0.3084456964365964,0.917943465184487,0.0,0.1790137098550826,1.9211882605870119,1.919398572689263,0.012155576340540751,60209.55406325765,0.9975682225528096,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-2,1000,2000,3345139515,gcc_phat_pair,spherical,10.0,0.0005049647684302917,504.9647684302917,-2.590209187453513e-07,-0.25902091874535127,0.60634485619962,0.6590737947322621,0.4437933349732176,1.2827011874090337,0.0,0.13577740764771576,1.6636871042246992,1.6560569628259973,0.009422702968595984,59001.13172200595,0.9912693775836819,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-3,1000,2000,3345139515,gcc_phat_pair,spherical,10.0,0.0002513891512515472,251.3891512515472,-1.53289543443311e-08,-0.015328954344331099,0.458749440588372,0.45877617095070966,0.3224991732595048,0.8383891574103354,0.0,0.17903382556473485,1.9259694418652853,1.9243422662476817,0.012164362289097296,60224.61477962564,0.9975713307363897,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,1-2,1000,2000,3345139515,gcc_phat_pair,spherical,10.0,0.00025357561717874455,253.57561717874455,-1.0922006456500654e-06,-1.0922006456500655,0.5495042173143725,1.2225200122369588,1.1048834845079996,1.9673994256866691,0.0,0.14089188959268348,1.8281312607504994,1.8256790997887653,0.009720739953533652,58943.826573141814,0.9921054743166549,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,1-3,1000,2000,3345139515,gcc_phat_pair,spherical,10.0,0.0,0.0,-3.5958099021369455e-08,-0.035958099021369455,0.45973772453719364,0.46091257465218344,0.32065199091081587,0.8880122195700819,0.0,0.18307817705551682,2.0220947806402707,2.0257351224279976,0.012401083121537817,60146.648345150374,0.9980894831649042,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,2-3,1000,2000,3345139515,gcc_phat_pair,spherical,10.0,-0.00025357561717874455,-253.57561717874455,1.0467881412829208e-06,1.0467881412829207,0.5818736695111226,1.1974989783017025,1.0403825739328505,1.9863730615711088,0.0,0.14084979791830718,1.823937309292196,1.8197018387747352,0.00971593984669121,58958.02012242755,0.9920989738553896,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-1,1000,2000,1877831716,gcc_phat_pair,spherical,10.0,0.0002513891512515472,251.3891512515472,-8.49662029099864e-09,-0.00849662029099864,0.4574610156158154,0.45742555467990487,0.30642387259183157,0.8803458403640908,0.0,0.17902270773552062,1.9258609755557814,1.9249843761105008,0.012169867558336728,60214.91355728327,0.9975667211454396,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-2,1000,2000,1877831716,gcc_phat_pair,spherical,10.0,0.0005049647684302917,504.9647684302917,-2.3446390722233033e-07,-0.23446390722233032,0.5731876013522148,0.6191551325158302,0.43680056285172203,1.2071405109373943,0.0,0.13583144397369493,1.6624900248290087,1.6571294522338285,0.009433705743397641,58995.82110879147,0.9912722383603504,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-3,1000,2000,1877831716,gcc_phat_pair,spherical,10.0,0.0002513891512515472,251.3891512515472,-1.244268012584273e-08,-0.01244268012584273,0.4724005283072853,0.4724462914492437,0.32740241662964015,0.9119096980314382,0.0,0.17898551864589882,1.9254546474134102,1.9245120960513835,0.012160869306340038,60218.082023350835,0.997561780183059,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,1-2,1000,2000,1877831716,gcc_phat_pair,spherical,10.0,0.00025357561717874455,253.57561717874455,-1.035905619735393e-06,-1.035905619735393,0.5422451636411264,1.1691805915181854,1.0262837596859415,1.9164878430478804,0.0,0.14092125154906632,1.823698753821945,1.8210513372554065,0.009727673529094016,58951.33560714771,0.99210057702931,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,1-3,1000,2000,1877831716,gcc_phat_pair,spherical,10.0,0.0,0.0,3.4531630139679387e-09,0.0034531630139679388,0.460223685445708,0.4601215731300896,0.31290912347567124,0.866030620790177,0.0,0.1830314464067451,2.022500198351945,2.026181820658429,0.012400727312577645,60153.904519326345,0.9980841877736066,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,2-3,1000,2000,1877831716,gcc_phat_pair,spherical,10.0,-0.00025357561717874455,-253.57561717874455,1.0375345021376797e-06,1.0375345021376796,0.5483975573376831,1.1734851315971473,1.0276098112609109,1.9326050441592402,0.0,0.14097667076487175,1.8240454960291812,1.8213788400282072,0.009731442486179824,58955.20557111813,0.9921090216287031,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-1,1000,2000,4204251355,gcc_phat_pair,spherical,20.0,0.0002519381118903999,251.93811189039988,-2.5895214503250838e-08,-0.025895214503250837,0.4800180502931054,0.4804762984921904,0.3259675584591827,0.9502919896336205,0.0,0.1787055034332887,1.8712145616629623,1.869822393550513,0.012132598826449108,60208.35550574418,0.997556235569463,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-2,1000,2000,4204251355,gcc_phat_pair,spherical,20.0,0.0005049695028670406,504.9695028670406,-2.532645817432364e-07,-0.2532645817432364,0.5932959490461069,0.6448186035133777,0.4306666365212612,1.2544394072061509,0.0,0.13586829148533502,1.6628078711685288,1.658058463777893,0.009431311126341484,58990.52717699696,0.9912735311183155,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-3,1000,2000,4204251355,gcc_phat_pair,spherical,20.0,0.0002519381118903999,251.93811189039988,-2.5858168116170638e-08,-0.025858168116170636,0.457895139233151,0.4583960464850646,0.315409030519063,0.9102363121599093,0.0,0.17873118373970884,1.871725667516123,1.871569338445834,0.012138196148653588,60218.588340548275,0.997561788588586,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,1-2,1000,2000,4204251355,gcc_phat_pair,spherical,20.0,0.00025303139097664074,253.03139097664072,-1.0532659555620466e-06,-1.0532659555620465,0.5510331776417272,1.1885718734872994,1.04486101000739,1.9403061314342898,0.0,0.14114509163455852,1.8766564254758182,1.8742340011849064,0.009744123108497574,58942.15710470588,0.9921135266905453,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,1-3,1000,2000,4204251355,gcc_phat_pair,spherical,20.0,0.0,0.0,-5.421313619808819e-09,-0.005421313619808819,0.4509758330303845,0.4507828894455025,0.3052838554295745,0.8667636994060074,0.0,0.1828873033180479,2.023685237943526,2.0262902834057375,0.012391187336095004,60149.829363519704,0.9980854488317102,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,2-3,1000,2000,4204251355,gcc_phat_pair,spherical,20.0,-0.00025303139097664074,-253.03139097664072,1.0755926659628519e-06,1.0755926659628519,0.5308814620485842,1.1993551912145004,1.0735364514022967,1.927111725535203,0.0,0.14115128097251448,1.8792157704870622,1.8777068230002554,0.009745800835833492,58951.27978799723,0.9921039284740332,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-1,1000,2000,2342018693,gcc_phat_pair,spherical,20.0,0.0002519381118903999,251.93811189039988,-2.4603840218753345e-09,-0.0024603840218753344,0.46726581899281777,0.46715546707254146,0.3183312166387981,0.8990223781542945,0.0,0.17870936690476788,1.868424751711655,1.8675162261155591,0.012129181148992174,60215.15773684956,0.9975570406101872,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-2,1000,2000,2342018693,gcc_phat_pair,spherical,20.0,0.0005049695028670406,504.9695028670406,-2.5120738410302374e-07,-0.25120738410302373,0.5889828655807148,0.6401816268588006,0.43748821741343297,1.2570296988133194,0.0,0.13582839895477578,1.6632491402579186,1.658413767256874,0.009432029901614859,59001.903082100376,0.9912695659673804,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-3,1000,2000,2342018693,gcc_phat_pair,spherical,20.0,0.0002519381118903999,251.93811189039988,-1.3502115145820511e-08,-0.013502115145820512,0.47013586286834613,0.47021221039398575,0.3105573473518935,0.9264583583079521,0.0,0.17877643436214982,1.8699644461003297,1.8681912686888853,0.012137215963507059,60210.8447599798,0.9975576591018684,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,1-2,1000,2000,2342018693,gcc_phat_pair,spherical,20.0,0.00025303139097664074,253.03139097664072,-1.060707279174748e-06,-1.060707279174748,0.5424669011520941,1.191311519196566,1.0684813498416426,1.928879156070891,0.0,0.1412604554284887,1.8790597032056895,1.878163836419962,0.009763941263612921,58955.279481003825,0.9921071394394814,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,1-3,1000,2000,2342018693,gcc_phat_pair,spherical,20.0,0.0,0.0,-2.24691268623608e-08,-0.0224691268623608,0.44114479451521904,0.44160648435566224,0.29464191967924525,0.8684343063897358,0.0,0.18299139125545338,2.0242320153238453,2.028155305138118,0.012397275248748776,60143.48829034841,0.9980721308573779,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,2-3,1000,2000,2342018693,gcc_phat_pair,spherical,20.0,-0.00025303139097664074,-253.03139097664072,1.0501751413863472e-06,1.0501751413863472,0.5541892114298304,1.187366812240438,1.0446883906293971,1.951853684404667,0.0,0.14126045513861285,1.877804313531812,1.8746357640863769,0.009760773316231791,58950.9372070432,0.9921057559764948,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-1,1000,2000,2387267956,gcc_phat_pair,spherical,50.0,0.0002522667558187419,252.26675581874193,-2.1919084023190332e-08,-0.021919084023190333,0.474957390502357,0.4752256143290588,0.3237990243147744,0.9436457896215636,0.0,0.1785896895482137,1.8388407688570785,1.83776776041816,0.01211734350996521,60221.32605504633,0.9975571114743033,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-2,1000,2000,2387267956,gcc_phat_pair,spherical,50.0,0.0005049708284377563,504.9708284377563,-2.523214714241289e-07,-0.2523214714241289,0.5945100947056964,0.6455655934108528,0.444550267788852,1.2463173400498921,0.0,0.1359051666263074,1.6642066953705161,1.6603011671718004,0.009440770034643211,59007.724836517125,0.9912666197468947,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-3,1000,2000,2387267956,gcc_phat_pair,spherical,50.0,0.0002522667558187419,252.26675581874193,-2.916726885032685e-08,-0.029167268850326847,0.459969944859656,0.46066420242537626,0.3166859761253649,0.8852537793978835,0.0,0.17857310055614523,1.8397875194783937,1.838073501701369,0.01211947287011552,60219.91923076097,0.9975571159520462,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,1-2,1000,2000,2387267956,gcc_phat_pair,spherical,50.0,0.0002527040726190144,252.7040726190144,-1.0540079562974638e-06,-1.0540079562974638,0.5176240259914057,1.174137755797685,1.0498008177581448,1.9012856993222884,0.0,0.1415634115100209,1.9130589341052906,1.9126576115515876,0.009793966162769554,58950.584950737175,0.9921094500064987,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,1-3,1000,2000,2387267956,gcc_phat_pair,spherical,50.0,0.0,0.0,1.6593720018435672e-08,0.016593720018435672,0.44552435901911963,0.4456106081198789,0.29580490500153245,0.8603780610903627,0.0,0.18304047238659762,2.02487643697361,2.028759033314058,0.012405919641167553,60142.237996333584,0.9980842276585327,0.0,0.0
spherical_model,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,20.0,20.0,2048,2-3,1000,2000,2387267956,gcc_phat_pair,spherical,50.0,-0.0002527040726190144,-252.7040726190144,1.076448629362916e-06,1.076448629362916,0.5242863674199431,1.1972230245550066,1.079893302890014,1.9221735043083996,0.0,0.141487722417564,1.9141353054445462,1.9133084374231615,0.009783072621040027,58949.26099194862,0.9921108555083815,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-1,1000,2000,1791137396,gcc_phat_pair,spherical,50.0,0.0002522667558187419,252.26675581874193,-3.920158936207796e-08,-0.03920158936207796,0.4646819103142597,0.46621677119440486,0.3121278902139691,0.9033060289757568,0.0,0.17855712980985355,1.8396672576570048,1.8375239372494723,0.012108829725471384,60214.92268024848,0.9975524745017668,0.0,0.0
spherical_model,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,2048,0-2,1000,2000,1791137396,gcc_phat_pair,spherical,50.0,0.0005049708284377563,504.9708284377563,-2.398574016754641e-07,-0.23985740167546413,0.6052219205646253,0.6508778683315884,0.46928559898528266,1.2379911355566504,0.0,0.13586383156522328,1.6639872820390182,1.6600663990931679,0.009435373420199695,59005.082534392255,0.9912690215957896,0.0,0.0
