geometry,trajectory_kind,sequence_index,seed,variant,period,processing_time_s,valid,confirmed,status,failure_reason,position_error_m,velocity_error_mps,state_nees,valid_and_covered,reset_count,first_confirmation_time_s,last_recovery_duration_s,history_node_count,history_memory_bytes,total_runtime_s
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,pre,4.5,1,1,confirmed,,0.5297374469594078,0.17039849694829137,2.1552183312175526,1,0,3.0846965669561057,nan,0,0,0.0018823999998858199
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,during,5.0,1,1,confirmed,,0.5916595757251631,0.16953261061274777,2.580599958465452,1,0,3.0846965669561057,nan,0,0,0.0006780999974580482
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,during,5.5,1,1,confirmed,,0.73723855447059,0.8154632570659098,204.8601887676257,0,0,3.0846965669561057,nan,0,0,0.001269000000320375
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,during,6.0,1,1,confirmed,,0.9780766487734661,1.590930617059175,898.7151370505673,0,0,3.0846965669561057,nan,0,0,0.0018781999970087782
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,during,6.5,1,1,confirmed,,1.7669077686709669,2.322949913203582,2291.6009890717155,0,0,3.0846965669561057,nan,0,0,0.001291799999307841
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,during,7.0,1,1,confirmed,,2.631505932135584,2.9986818219304716,4618.16096231049,0,0,3.0846965669561057,nan,0,0,0.0006865999966976233
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,during,7.5,1,1,confirmed,,3.8318008211399928,3.6663609309761678,8165.371796087293,0,0,3.0846965669561057,nan,0,0,0.0019078000041190535
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,during,8.0,1,1,confirmed,,5.852240474805822,4.436390677362266,13285.028226988326,0,0,3.0846965669561057,nan,0,0,9.040000441018492e-05
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,during,8.5,1,1,confirmed,,8.259778655224371,5.206454840693926,20354.81225681473,0,0,3.0846965669561057,nan,0,0,0.0018809999965014867
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,during,9.0,0,0,questionable,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,3.0846965669561057,nan,0,0,0.0007020999983069487
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,post,9.5,0,0,recovering,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,3.0846965669561057,nan,0,0,0.00018899999849963933
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,post,10.0,0,0,recovering,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,3.0846965669561057,nan,0,0,0.000727599996025674
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,post,10.5,0,0,recovering,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,3.0846965669561057,nan,0,0,2.59000007645227e-05
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,post,11.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,1,3.0846965669561057,nan,0,0,0.03573119999782648
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,post,11.5,1,1,confirmed,,0.384347234348637,0.21726535214440143,1.2768632112840694,1,1,3.0846965669561057,2.3251112024207945,0,0,0.05478149999544257
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,post,12.0,1,1,confirmed,,0.48544747404604516,0.21726535214440143,1.2768632112840286,1,1,3.0846965669561057,2.3251112024207945,0,0,0.0007096999979694374
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,post,12.5,1,1,confirmed,,1.785097683967805,0.5360482929873533,8.211687373508706,1,1,3.0846965669561057,2.3251112024207945,0,0,0.0013469000041368417
poorly_conditioned,constant_acceleration_segment,4,20260916,confirmed_recovery,post,14.5,1,1,confirmed,,2.852577797383041,0.5360482929873533,8.211687373508573,1,1,3.0846965669561057,2.3251112024207945,0,0,0.00010200000542681664
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,pre,0.0,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.68999977177009e-05
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,pre,0.5,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.1399999493733048e-05
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,pre,1.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.00012450000212993473
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,pre,1.5,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.0001664000010350719
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,pre,2.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.00046329999895533547
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,pre,2.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.03911830000288319
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,pre,3.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.0020631999941542745
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,pre,3.5,1,1,confirmed,,0.3582310508676627,0.17786159101797164,0.20911652438785835,1,0,3.0846965669561057,nan,3,2760,0.053435599998920225
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,pre,4.0,1,1,confirmed,,0.44556427370380475,0.17786159101797164,0.19515033009487517,1,0,3.0846965669561057,nan,3,2760,8.72999953571707e-05
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,pre,4.5,1,1,confirmed,,0.48061038302673825,0.41958139819319734,0.5928618056477968,1,0,3.0846965669561057,nan,11,35464,0.004274099999747705
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,during,5.0,1,1,confirmed,,1.9654906582760927,1.271306307124961,3.3472862985828824,1,0,3.0846965669561057,nan,15,65640,0.0014201000012690201
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,during,5.5,1,1,confirmed,,1.5646264286490608,1.089472011416111,3.5122161727731545,1,0,3.0846965669561057,nan,20,116320,0.003129400000034366
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,during,6.0,1,1,confirmed,,1.0251109009740489,1.709923559598273,2.6230636756431376,1,0,3.0846965669561057,nan,21,128184,0.0051587999987532385
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,during,6.5,1,1,confirmed,,1.1509005755392987,1.852860534337286,3.9103863060661994,1,0,3.0846965669561057,nan,22,140624,0.003970199999457691
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,during,7.0,1,1,confirmed,,1.473979402122256,2.0960469589622743,3.617561288599468,1,0,3.0846965669561057,nan,22,140624,0.002227700002549682
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,during,7.5,1,1,confirmed,,0.6756603307182455,1.0981341494549461,3.6175553679811934,1,0,3.0846965669561057,nan,22,140624,0.004964600004313979
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,during,8.0,1,1,confirmed,,1.1610430406739496,1.8396841313343413,3.9288366415037883,1,0,3.0846965669561057,nan,22,140624,9.719999798107892e-05
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,during,8.5,1,1,confirmed,,1.3227490754054723,1.8734907758078467,6.416659042843545,1,0,3.0846965669561057,nan,21,128184,0.006019899999955669
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,during,9.0,1,1,confirmed,,1.131331325702587,1.7970155476499388,5.858161737833871,1,0,3.0846965669561057,nan,21,128184,0.00331469999946421
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,post,9.5,1,1,confirmed,,1.8307667381817965,1.9141075054197916,4.077779929013542,1,0,3.0846965669561057,nan,20,116320,0.0017977999959839508
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,post,10.0,1,1,confirmed,,0.5348397318195943,0.757004843283006,0.6366408439606414,1,0,3.0846965669561057,nan,21,128184,0.005114999999932479
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,post,10.5,1,1,confirmed,,0.9043318615043896,0.757004843283006,0.5811631279566611,1,0,3.0846965669561057,nan,21,128184,0.0001033000007737428
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,post,11.0,1,1,confirmed,,1.9779950374315258,1.007779896250449,3.015300550600627,1,0,3.0846965669561057,nan,20,116320,0.005357500005629845
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,post,11.5,1,1,confirmed,,0.34193328551528435,0.4779785434719324,0.43248642650493685,1,0,3.0846965669561057,nan,21,128184,0.004599700005201157
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,post,12.0,1,1,confirmed,,0.5485934033167437,0.4779785434719324,0.259475740125325,1,0,3.0846965669561057,nan,19,105032,0.0014029000012669712
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,post,12.5,1,1,confirmed,,3.022533577245084,1.4998217923269264,8.231487086891542,1,0,3.0846965669561057,nan,20,116320,0.00312100000155624
poorly_conditioned,constant_acceleration_segment,4,20260916,manoeuvre_history,post,14.5,1,1,confirmed,,6.0020426555003965,1.4998217923269264,3.3873147413054894,1,0,3.0846965669561057,nan,20,116320,0.00010150000161956996
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,pre,0.0,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.670000347075984e-05
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,pre,0.5,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.1099997209385037e-05
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,pre,1.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.00013890000263927504
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,pre,1.5,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,9.780000254977494e-05
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,pre,2.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.00024449999909847975
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,pre,2.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.04026530000555795
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,pre,3.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.0017731999978423119
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,pre,3.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.1522633999993559
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,pre,4.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.04751440000109142
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,pre,4.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.6537419999949634
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,during,5.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.0016787999993539415
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,during,5.5,1,1,confirmed,,1.1668829199973143,0.8631897688279538,194.55411630718726,0,0,5.015419715163071,nan,0,0,0.09980840000207536
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,during,6.0,1,1,confirmed,,1.1670830966928762,1.601764976863178,866.2563094105279,0,0,5.015419715163071,nan,0,0,0.001315599998633843
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,during,6.5,1,1,confirmed,,1.3742453195835056,2.2003861944145693,2232.9277497392964,0,0,5.015419715163071,nan,0,0,0.0013294000018504448
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,during,7.0,1,1,confirmed,,2.10306414547374,2.843775409816949,4537.114157909313,0,0,5.015419715163071,nan,0,0,0.0013142999960109591
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,during,7.5,1,1,confirmed,,3.6803691179856948,3.616994716887055,8070.887834726239,0,0,5.015419715163071,nan,0,0,0.0013015000004088506
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,during,8.0,1,1,confirmed,,5.676609278336743,4.386792998338127,13169.713506898532,0,0,5.015419715163071,nan,0,0,0.0007060000061756
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,during,8.5,0,0,questionable,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,5.015419715163071,nan,0,0,0.0012965999994776212
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,during,9.0,0,0,recovering,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,5.015419715163071,nan,0,0,0.00011410000297473744
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,post,9.5,0,0,recovering,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,5.015419715163071,nan,0,0,0.00025040000036824495
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,post,10.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,1,5.015419715163071,nan,0,0,0.040280799999891315
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,post,10.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,1,5.015419715163071,nan,0,0,0.002320999999938067
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,post,11.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,1,5.015419715163071,nan,0,0,0.5706837999969139
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,post,11.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,1,5.015419715163071,nan,0,0,0.002702300000237301
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,post,12.0,1,1,confirmed,,0.7934889887279134,0.3104668613145074,3.002426030159285,1,1,5.015419715163071,3.6895305306686534,0,0,0.07026309999491787
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,post,12.5,1,1,confirmed,,1.026505170701601,0.33495305934387476,4.800151355654441,1,1,5.015419715163071,3.6895305306686534,0,0,0.00156789999891771
poorly_conditioned,constant_acceleration_segment,5,20260916,confirmed_recovery,post,14.5,1,1,confirmed,,1.6957254267500943,0.33495305934387476,4.800151355654417,1,1,5.015419715163071,3.6895305306686534,0,0,0.00010730000212788582
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,pre,0.0,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.739999424898997e-05
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,pre,0.5,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.0700001439545304e-05
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,pre,1.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.0001247000036528334
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,pre,1.5,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,9.649999992689118e-05
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,pre,2.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.0002578000057837926
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,pre,2.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.03825289999804227
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,pre,3.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.001879499999631662
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,pre,3.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.14847339999687392
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,pre,4.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.0436109000002034
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,pre,4.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.6070368000000599
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,during,5.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.0026130000042030588
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,during,5.5,1,1,confirmed,,1.149132198606598,0.8343208372370274,4.471974313176782,1,0,5.015419715163071,nan,2,1264,0.10717580000346061
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,during,6.0,1,1,confirmed,,1.1959947530637667,1.6752791778660847,3.269125667552751,1,0,5.015419715163071,nan,7,14504,0.002428600004350301
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,during,6.5,1,1,confirmed,,0.7755954467355567,1.4668460076398164,2.642032140449279,1,0,5.015419715163071,nan,12,42144,0.002777800000330899
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,during,7.0,1,1,confirmed,,1.079771405210402,1.620383145616354,4.396874052997934,1,0,5.015419715163071,nan,17,84184,0.0031842000025790185
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,during,7.5,1,1,confirmed,,1.9744125145928435,2.588296115944018,4.6303671992017525,1,0,5.015419715163071,nan,19,105032,0.003804899999522604
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,during,8.0,1,1,confirmed,,1.1723639617272645,2.096197741208592,4.326387640627131,1,0,5.015419715163071,nan,20,116320,0.001728800001728814
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,during,8.5,1,1,confirmed,,1.4560588905361345,2.3186541372724028,4.649059177290989,1,0,5.015419715163071,nan,21,128184,0.00566380000236677
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,during,9.0,1,1,confirmed,,2.4637611627500604,2.780434944866116,7.7829936827057375,1,0,5.015419715163071,nan,20,116320,0.0017646999986027367
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,post,9.5,1,1,confirmed,,2.661431528965478,2.3132322755994283,7.725891334674199,1,0,5.015419715163071,nan,23,153640,0.004054400000313763
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,post,10.0,1,1,confirmed,,2.5010149757189177,1.5955169130648825,6.619059990654495,1,0,5.015419715163071,nan,22,140624,0.004396700001962017
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,post,10.5,1,1,confirmed,,1.4624507052994307,1.2794986517031486,2.3456665627749276,1,0,5.015419715163071,nan,22,140624,0.006475299996964168
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,post,11.0,1,1,confirmed,,1.4891211302882423,1.0745807156060705,2.5056329595529485,1,0,5.015419715163071,nan,22,140624,0.0017069999958039261
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,post,11.5,1,1,confirmed,,2.1044931634161514,1.216417515009488,4.948102319700457,1,0,5.015419715163071,nan,21,128184,0.005435499995655846
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,post,12.0,1,1,confirmed,,3.375413927852832,1.5138544803587282,8.375538564192903,1,0,5.015419715163071,nan,20,116320,0.0016314000022248365
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,post,12.5,1,1,confirmed,,1.7717621497053402,0.42525638462061777,3.9656295783215207,1,0,5.015419715163071,nan,20,116320,0.0034713999993982725
poorly_conditioned,constant_acceleration_segment,5,20260916,manoeuvre_history,post,14.5,1,1,confirmed,,2.510134740028694,0.42525638462061777,0.8602514859436096,1,0,5.015419715163071,nan,20,116320,0.00010039999324362725
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,pre,0.0,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.6099998902063817e-05
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,pre,0.5,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.1199997970834374e-05
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,pre,1.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.0001286999977310188
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,pre,1.5,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,9.599999611964449e-05
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,pre,2.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.00024359999952139333
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,pre,2.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.039244999999937136
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,pre,3.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.0017771999991964549
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,pre,3.5,1,1,confirmed,,0.9860838878438055,0.41179082483172974,11.082206313371845,1,0,3.0739593133487304,nan,0,0,0.07313740000245161
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,pre,4.0,1,1,confirmed,,1.2037699447109658,0.45021879235999535,10.955833937129782,1,0,3.0739593133487304,nan,0,0,0.0010318999993614852
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,pre,4.5,1,1,confirmed,,0.8182663997499783,0.308913066824905,8.778310694140558,1,0,3.0739593133487304,nan,0,0,0.0019578999999794178
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,during,5.0,1,1,confirmed,,1.1850914281925988,0.4003859127024053,10.796857457213045,1,0,3.0739593133487304,nan,0,0,0.0027984000043943524
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,during,5.5,1,1,confirmed,,1.600534581416907,1.0300819317534895,165.7546646902818,0,0,3.0739593133487304,nan,0,0,0.0010426999942865223
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,during,6.0,1,1,confirmed,,1.198640677850971,1.613522591414513,770.2300215697998,0,0,3.0739593133487304,nan,0,0,0.0019313000011607073
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,during,6.5,1,1,confirmed,,1.93882894583967,2.330875155981357,2029.6191872011714,0,0,3.0739593133487304,nan,0,0,0.0010267999969073571
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,during,7.0,1,1,confirmed,,3.172706052906841,3.0645898609646998,4169.607512487553,0,0,3.0739593133487304,nan,0,0,0.001931200000399258
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,during,7.5,1,1,confirmed,,4.358059221732636,3.7372303431193465,7457.433420752929,0,0,3.0739593133487304,nan,0,0,0.001917099994898308
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,during,8.0,1,1,confirmed,,6.40915140361281,4.506799606440184,12218.950703068285,0,0,3.0739593133487304,nan,0,0,0.0010776999988593161
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,during,8.5,0,0,questionable,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,3.0739593133487304,nan,0,0,0.0019391000023460947
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,during,9.0,0,0,recovering,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,3.0739593133487304,nan,0,0,0.00015220000204863027
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,post,9.5,0,0,recovering,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,1,3.0739593133487304,nan,0,0,0.00035850000131176785
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,post,10.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,1,3.0739593133487304,nan,0,0,0.062411500002781395
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,post,10.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,1,3.0739593133487304,nan,0,0,0.0012410999988787808
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,post,11.0,1,1,confirmed,,1.735064016389441,0.7921921267870871,10.75893343592027,1,1,3.0739593133487304,2.429517540562985,0,0,0.06811739999830024
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,post,11.5,1,1,confirmed,,1.3882587872003358,0.5836777742922363,5.308585281031266,1,1,3.0739593133487304,2.429517540562985,0,0,0.0020044999982928857
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,post,12.0,1,1,confirmed,,1.1739992488957829,0.4155090259416711,4.479872286249488,1,1,3.0739593133487304,2.429517540562985,0,0,0.0007916000031400472
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,post,12.5,1,1,confirmed,,1.773630326767227,0.5317446569138757,7.754363667069784,1,1,3.0739593133487304,2.429517540562985,0,0,0.001337599998805672
poorly_conditioned,constant_acceleration_segment,6,20260916,confirmed_recovery,post,14.5,1,1,confirmed,,2.8344234927049725,0.5317446569138757,7.754363667069775,1,1,3.0739593133487304,2.429517540562985,0,0,0.00010760000441223383
poorly_conditioned,constant_acceleration_segment,6,20260916,manoeuvre_history,pre,0.0,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.6600002709310502e-05
poorly_conditioned,constant_acceleration_segment,6,20260916,manoeuvre_history,pre,0.5,0,0,uninitialized,not_initialized,nan,nan,nan,0,0,nan,nan,0,0,1.080000220099464e-05
poorly_conditioned,constant_acceleration_segment,6,20260916,manoeuvre_history,pre,1.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.00012549999519251287
poorly_conditioned,constant_acceleration_segment,6,20260916,manoeuvre_history,pre,1.5,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,9.709999721962959e-05
poorly_conditioned,constant_acceleration_segment,6,20260916,manoeuvre_history,pre,2.0,0,0,uninitialized,initialization_failed:no_observable_hypothesis,nan,nan,nan,0,0,nan,nan,0,0,0.0002485999939381145
poorly_conditioned,constant_acceleration_segment,6,20260916,manoeuvre_history,pre,2.5,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.03894860000582412
poorly_conditioned,constant_acceleration_segment,6,20260916,manoeuvre_history,pre,3.0,0,0,tentative,tentative_initialization_unconfirmed,nan,nan,nan,0,0,nan,nan,0,0,0.0017616000041016378
