sequence_name,frame_index,estimator_variant,frame_start_sample,frame_end_sample_inclusive,maximum_reception_sample_used,frame_length,hop_length,overlap_samples,overlap_fraction,frame_content_sha256,frame_start_reception_time_s,frame_center_reception_time_s,frame_end_reception_time_s,frame_reception_span_s,nominal_frame_duration_s,centroid_emission_time_s,estimate_reference_timestamp_s,estimate_available_reception_time_s,physical_propagation_delay_s,frame_acquisition_latency_s,frame_acquisition_latency_definition,shared_gcc_frontend_runtime_s,estimator_backend_runtime_s,algorithm_runtime_s,total_emission_to_available_latency_s,truth_x,truth_y,truth_z,truth_azimuth_deg,truth_elevation_deg,truth_distance_m,estimate_x,estimate_y,estimate_z,estimate_azimuth_deg,estimate_elevation_deg,valid,boundary_hit,quality_score_probability_claimed,gcc_peak_ratios_used_pairs,gcc_peak_curvatures_used_pairs,gcc_spectral_energies_used_pairs,gcc_mean_peak_ratio,gcc_minimum_peak_ratio,gcc_mean_peak_curvature,gcc_total_spectral_energy,gcc_boundary_count,gcc_valid_pair_count,srp_peak_score,srp_score_margin,srp_local_negative_score_hessian,srp_local_curvature_eigenvalues,srp_used_spectral_energy,srp_mean_spectral_energy_fraction,geodesic_angular_error_deg,nominal_stream_snr_db,effective_stream_snr_db,base_seed,source_seed,noise_seed,chunk_size_samples,fir_length,maximum_interpolation_working_set_elements,truth_definition,truth_used_by_estimator,future_samples_used,future_doa_estimates_used,frame_samples_from_single_continuous_stream,sequential_independent_bearings_not_tracking,frame_count_is_independent_trial_count
piecewise_linear_maneuver,9,equal_weight_srp_phat,2304,3327,3327,1024,256,768,0.75,9656dad171e2fe3830478b06bad72160487c9d59385b11bdbc04764ec214d82b,0.14800000000000002,0.15865625,0.1693125,0.021312499999999984,0.021333333333333333,0.08266224624886695,0.08266224624886695,0.17709770002495498,0.07599400375113305,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0023430000292137265,0.005442199995741248,0.007785200024954975,0.09443545377608803,0.9477144263299851,0.022782947702149073,0.31830536190901365,1.3771188186207237,18.56047127251384,26.065943286638635,0.9478445961134147,0.02306033863081921,0.317897534436538,1.3936878321480812,18.535824230122824,True,False,False,,,,,,,,,,0.3856150359964043,0.10419469235409606,"(58.0484315407696, -0.2352145402988357, -0.2352145402988357, 58.9555388658943)","(57.991067592760814, 59.01290281390308)",6370675.12774648,0.9870744277594402,0.029227202922588163,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,10,reference_3_gcc_wls,2560,3583,3583,1024,256,768,0.75,fbb3154c930168c376491254b21f563956ecd33ec1e307c4794a5fc4e27e578e,0.15333333333333335,0.16398958333333336,0.17464583333333333,0.021312499999999984,0.021333333333333333,0.08807862577458535,0.08807862577458535,0.17784263334454348,0.07591095755874801,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0014031999744474888,0.0017936000367626548,0.0031968000112101436,0.08976400756995813,0.9468601065299207,0.026590101025871386,0.32054470076664976,1.608580038718958,18.695869269190528,26.037458442650564,0.9466474015925324,0.027664698985859413,0.3210815495915774,1.6739278921110863,18.728345028706226,True,False,False,"(1.933714933944807, 1.9455805622692677, 1.690345554974992)","(0.027040531306011306, 0.026894529395263544, 0.025906764508486335)","(985879.7691169016, 989312.6456007821, 978068.5633109171)",1.856547017063022,1.690345554974992,0.02661394173658706,2953260.9780286006,0,3,,,,,,,0.06989641306229351,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,10,all_6_equal_gcc_wls,2560,3583,3583,1024,256,768,0.75,fbb3154c930168c376491254b21f563956ecd33ec1e307c4794a5fc4e27e578e,0.15333333333333335,0.16398958333333336,0.17464583333333333,0.021312499999999984,0.021333333333333333,0.08807862577458535,0.08807862577458535,0.17789413338744392,0.07591095755874801,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0014031999744474888,0.0018451000796630979,0.0032483000541105866,0.08981550761285857,0.9468601065299207,0.026590101025871386,0.32054470076664976,1.608580038718958,18.695869269190528,26.037458442650564,0.9468160300393441,0.02774689716923827,0.3205768471958255,1.678599832908247,18.697813737485994,True,False,False,"(1.933714933944807, 1.9455805622692677, 1.690345554974992, 1.722475246644732, 1.9165268973714702, 1.7119226269398549)","(0.027040531306011306, 0.026894529395263544, 0.025906764508486335, 0.026665144069604074, 0.026898604329328835, 0.02754376704303485)","(985879.7691169016, 989312.6456007821, 978068.5633109171, 996398.938402388, 985096.9985664715, 999449.2732060845)",1.820094303690854,1.690345554974992,0.02682489010862149,5934206.188203545,0,6,,,,,,,0.06635320297340913,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,10,equal_weight_srp_phat,2560,3583,3583,1024,256,768,0.75,fbb3154c930168c376491254b21f563956ecd33ec1e307c4794a5fc4e27e578e,0.15333333333333335,0.16398958333333336,0.17464583333333333,0.021312499999999984,0.021333333333333333,0.08807862577458535,0.08807862577458535,0.18140113331594815,0.07591095755874801,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0014031999744474888,0.0053521000081673265,0.006755299982614815,0.0933225075413628,0.9468601065299207,0.026590101025871386,0.32054470076664976,1.608580038718958,18.695869269190528,26.037458442650564,0.9468182489069282,0.027723357172666472,0.3205723303778649,1.6771726227970836,18.697540523542933,True,False,False,,,,,,,,,,0.3808277354680902,0.08898504551997649,"(57.845409533819904, -0.22972969181910738, -0.22972969181910738, 58.18346697117757)","(57.72922528112207, 58.29965122387541)",5934206.188203545,0.9867578446845721,0.06499435559459515,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,11,reference_3_gcc_wls,2816,3839,3839,1024,256,768,0.75,acfc1a552771b8e3e3b0b9dc5cce4add2fb256a17f8a9241d4a21597cae4ed57,0.15866666666666668,0.16932291666666668,0.1799791666666667,0.021312500000000012,0.021333333333333333,0.09349344229740511,0.09349344229740511,0.1832557667034368,0.07582947436926157,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0013667000457644463,0.001909899991005659,0.0032766000367701054,0.08976232440603168,0.945984962639817,0.030403874152599746,0.3227817449854573,1.8408476791685648,18.83123672065218,26.009509708656722,0.9463118602816978,0.030889355721660534,0.32177587043358813,1.8695755725560506,18.77035604985642,True,False,False,"(2.1247926863718556, 1.971473721929733, 1.77598444912424)","(0.027188759041205157, 0.02686224230032941, 0.026139343406696103)","(988709.4149629454, 985889.1592045804, 973743.5045013211)",1.957416952475276,1.77598444912424,0.02673011491607689,2948342.0786688467,0,3,,,,,,,0.06667855732516943,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,11,all_6_equal_gcc_wls,2816,3839,3839,1024,256,768,0.75,acfc1a552771b8e3e3b0b9dc5cce4add2fb256a17f8a9241d4a21597cae4ed57,0.15866666666666668,0.16932291666666668,0.1799791666666667,0.021312500000000012,0.021333333333333333,0.09349344229740511,0.09349344229740511,0.18311706669504446,0.07582947436926157,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0013667000457644463,0.0017711999826133251,0.0031379000283777714,0.08962362439763935,0.945984962639817,0.030403874152599746,0.3227817449854573,1.8408476791685648,18.83123672065218,26.009509708656722,0.9461938703510695,0.031173438430610823,0.32209529094116945,1.8869923906656225,18.789686626375563,True,False,False,"(2.1247926863718556, 1.971473721929733, 1.77598444912424, 1.9167222009216365, 1.7951230875165667, 1.629175134289384)","(0.027188759041205157, 0.02686224230032941, 0.026139343406696103, 0.027064764908034278, 0.02659439316118395, 0.027377471467672165)","(988709.4149629454, 985889.1592045804, 973743.5045013211, 982520.2465180554, 970563.9151249344, 978853.2502596695)",1.8688785466922357,1.629175134289384,0.02687116238085351,5880279.490571506,0,6,,,,,,,0.060285694218659966,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,11,equal_weight_srp_phat,2816,3839,3839,1024,256,768,0.75,acfc1a552771b8e3e3b0b9dc5cce4add2fb256a17f8a9241d4a21597cae4ed57,0.15866666666666668,0.16932291666666668,0.1799791666666667,0.021312500000000012,0.021333333333333333,0.09349344229740511,0.09349344229740511,0.1889399667956556,0.07582947436926157,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0013667000457644463,0.007594100083224475,0.008960800128988922,0.0954465244982505,0.945984962639817,0.030403874152599746,0.3227817449854573,1.8408476791685648,18.83123672065218,26.009509708656722,0.9461855416052151,0.031148403790468734,0.32212217837111395,1.8854946714496035,18.791313891504807,True,False,False,,,,,,,,,,0.38219921441499394,0.07920544443008054,"(58.21033552056005, 0.018822693341492447, 0.018822693341492447, 58.15141019498657)","(58.14591084577295, 58.215834869773666)",5880279.490571506,0.9858294351825344,0.05813713587274071,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,12,reference_3_gcc_wls,3072,4095,4095,1024,256,768,0.75,54f37d3edd937849549e8382527d4dc31c9a624b6b11311d20922efd7556f8ef,0.164,0.17465625,0.1853125,0.021312499999999984,0.021333333333333333,0.09890669213226064,0.09890669213226064,0.18796900008805095,0.07574955786773938,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0015706000849604607,0.0010859000030905008,0.0026565000880509615,0.08906230795579032,0.9450889369441158,0.03422404812310512,0.3250163315833664,2.0739180998065163,18.96656443551059,25.9820983486346,0.9450373379137339,0.03650735540198279,0.32491790186211134,2.212270062327893,18.960601173752167,True,False,False,"(1.792339977418786, 1.9179882866978075, 2.018942131269322)","(0.02600384072537837, 0.02636788763715675, 0.027062686874206876)","(1050652.04059534, 1040131.6581052425, 1035659.4240782703)",1.9097567984619719,1.792339977418786,0.026478138412247332,3126443.122778853,0,3,,,,,,,0.13097876947702353,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,12,all_6_equal_gcc_wls,3072,4095,4095,1024,256,768,0.75,54f37d3edd937849549e8382527d4dc31c9a624b6b11311d20922efd7556f8ef,0.164,0.17465625,0.1853125,0.021312499999999984,0.021333333333333333,0.09890669213226064,0.09890669213226064,0.18785170000977813,0.07574955786773938,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0015706000849604607,0.0009685999248176813,0.002539200009778142,0.0889450078775175,0.9450889369441158,0.03422404812310512,0.3250163315833664,2.0739180998065163,18.96656443551059,25.9820983486346,0.9447797405960567,0.03665161482945458,0.3256499668196532,2.2216081044173093,19.004957674064137,True,False,False,"(1.792339977418786, 1.9179882866978075, 2.018942131269322, 2.0949758552169637, 1.6583529961979138, 1.681690384408848)","(0.02600384072537837, 0.02636788763715675, 0.027062686874206876, 0.02665054699541497, 0.026498235329031505, 0.026599741355692874)","(1050652.04059534, 1040131.6581052425, 1035659.4240782703, 1039726.7315884669, 1036916.3436510758, 1041260.9725350167)",1.8607149385349402,1.6583529961979138,0.026530489819480224,6244347.170553413,0,6,,,,,,,0.14483688022964641,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,12,equal_weight_srp_phat,3072,4095,4095,1024,256,768,0.75,54f37d3edd937849549e8382527d4dc31c9a624b6b11311d20922efd7556f8ef,0.164,0.17465625,0.1853125,0.021312499999999984,0.021333333333333333,0.09890669213226064,0.09890669213226064,0.19094050001353025,0.07574955786773938,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0015706000849604607,0.004057399928569794,0.005628000013530254,0.09203380788126961,0.9450889369441158,0.03422404812310512,0.3250163315833664,2.0739180998065163,18.96656443551059,25.9820983486346,0.9447622118004769,0.03666515019040829,0.325699293698015,2.222468909702781,19.00794686077219,True,False,False,,,,,,,,,,0.3728498312733886,0.06250582608778738,"(57.392463763056625, -0.4501484318541863, -0.4501484318541863, 57.130242319096254)","(56.79249951158248, 57.7302065705704)",6244347.170553413,0.9853314237195825,0.14643717860156924,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,13,reference_3_gcc_wls,3328,4351,4351,1024,256,768,0.75,808389f6de34d5ef88a8fd8e760d5caa9ff72d2c86f46914f8225954ceadfc8d,0.16933333333333334,0.17998958333333334,0.19064583333333335,0.021312500000000012,0.021333333333333333,0.10431837168095648,0.10431837168095648,0.19301253342659525,0.07567121165237686,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0013096000766381621,0.0010571000166237354,0.0023667000932618976,0.08869416174563877,0.9441719753010491,0.038050401610019345,0.3272482971589485,2.3077875312577936,19.10184316536988,25.955225596765267,0.9437271239261807,0.03972242973026054,0.3283309978395943,2.4102146619116973,19.167505124602684,True,False,False,"(1.6884779988876044, 1.8255687500374322, 2.047216662004436)","(0.0268520140679393, 0.027135278298913712, 0.027094572664662753)","(1077357.5535588167, 1085046.0789468933, 1077767.4402912476)",1.853754470309824,1.6884779988876044,0.02702728834383859,3240171.0727969576,0,3,,,,,,,0.11694253861458201,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,13,all_6_equal_gcc_wls,3328,4351,4351,1024,256,768,0.75,808389f6de34d5ef88a8fd8e760d5caa9ff72d2c86f46914f8225954ceadfc8d,0.16933333333333334,0.17998958333333334,0.19064583333333335,0.021312500000000012,0.021333333333333333,0.10431837168095648,0.10431837168095648,0.1932482334751015,0.07567121165237686,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0013096000766381621,0.0012928000651299953,0.0026024001417681575,0.08892986179414503,0.9441719753010491,0.038050401610019345,0.3272482971589485,2.3077875312577936,19.10184316536988,25.955225596765267,0.9438287045449081,0.03987634004192107,0.32802020361852996,2.419282214374579,19.14865388406968,True,False,False,"(1.6884779988876044, 1.8255687500374322, 2.047216662004436, 1.923385132156206, 1.745890315170473, 1.735317422244879)","(0.0268520140679393, 0.027135278298913712, 0.027094572664662753, 0.02725796929805202, 0.02705525788508284, 0.027704956643381184)","(1077357.5535588167, 1085046.0789468933, 1077767.4402912476, 1081414.2593155047, 1076000.798530114, 1096698.9426316943)",1.8276427134168383,1.6884779988876044,0.027183341476338635,6494285.073274271,0,6,,,,,,,0.11527316957533965,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,13,equal_weight_srp_phat,3328,4351,4351,1024,256,768,0.75,808389f6de34d5ef88a8fd8e760d5caa9ff72d2c86f46914f8225954ceadfc8d,0.16933333333333334,0.17998958333333334,0.19064583333333335,0.021312500000000012,0.021333333333333333,0.10431837168095648,0.10431837168095648,0.19587943337050578,0.07567121165237686,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0013096000766381621,0.003923999960534275,0.005233600037172437,0.0915610616895493,0.9441719753010491,0.038050401610019345,0.3272482971589485,2.3077875312577936,19.10184316536988,25.955225596765267,0.9438286535188255,0.03986808696319833,0.3280213536322534,2.4187822286232334,19.148723634244128,True,False,False,,,,,,,,,,0.3844753165729269,0.05510540515138346,"(58.68390419043843, -0.4744761704741717, -0.4744761704741717, 58.537274861147715)","(58.13048258312311, 59.09069646846304)",6494285.073274271,0.986685785852468,0.11487007262294899,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,14,reference_3_gcc_wls,3584,4607,4607,1024,256,768,0.75,952a2f199b5c8684a32857b22b898a607a5656718bb4680cf3676a0a93275c6a,0.1746666666666667,0.18532291666666667,0.19597916666666668,0.021312499999999984,0.021333333333333333,0.1097284774332538,0.1097284774332538,0.19871176663568865,0.07559443923341287,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0013599999947473407,0.0013725999742746353,0.002732599969021976,0.08898328920243485,0.943234027190747,0.04188271097155911,0.3294774779422681,2.5424520741202485,19.237063607188038,25.928892657060615,0.9431867533732705,0.0427587227201848,0.32950028815242005,2.5956875096063503,19.23844783181769,True,False,False,"(1.8518605786053968, 1.7262613826636841, 2.1427275631094402)","(0.027523563115714578, 0.0268499926090916, 0.02758043675248173)","(1065596.4576237937, 1063978.0424807942, 1061144.017080404)",1.9069498414595067,1.7262613826636841,0.027317997492429302,3190718.5171849923,0,3,,,,,,,0.05028179655031296,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,14,all_6_equal_gcc_wls,3584,4607,4607,1024,256,768,0.75,952a2f199b5c8684a32857b22b898a607a5656718bb4680cf3676a0a93275c6a,0.1746666666666667,0.18532291666666667,0.19597916666666668,0.021312499999999984,0.021333333333333333,0.1097284774332538,0.1097284774332538,0.19830746670036267,0.07559443923341287,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0013599999947473407,0.0009683000389486551,0.002328300033695996,0.08857898926710887,0.943234027190747,0.04188271097155911,0.3294774779422681,2.5424520741202485,19.237063607188038,25.928892657060615,0.9432203915224249,0.04272196065510445,0.32940875382124785,2.5933665357317213,19.232893193532224,True,False,False,"(1.8518605786053968, 1.7262613826636841, 2.1427275631094402, 1.7577900615697848, 1.8194724856914168, 1.7777043200003462)","(0.027523563115714578, 0.0268499926090916, 0.02758043675248173, 0.026787656121220416, 0.027174141536482788, 0.027466537307512195)","(1065596.4576237937, 1063978.0424807942, 1061144.017080404, 1053692.570926765, 1053119.0094708405, 1054998.16805082)",1.8459693986066779,1.7262613826636841,0.027230387907083885,6352528.265633417,0,6,,,,,,,0.048252742430323355,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,14,equal_weight_srp_phat,3584,4607,4607,1024,256,768,0.75,952a2f199b5c8684a32857b22b898a607a5656718bb4680cf3676a0a93275c6a,0.1746666666666667,0.18532291666666667,0.19597916666666668,0.021312499999999984,0.021333333333333333,0.1097284774332538,0.1097284774332538,0.20090446668459724,0.07559443923341287,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0013599999947473407,0.0035653000231832266,0.004925300017930567,0.09117598925134345,0.943234027190747,0.04188271097155911,0.3294774779422681,2.5424520741202485,19.237063607188038,25.928892657060615,0.9432218240483514,0.042703782325998293,0.3294070090540798,2.59226062401026,19.232787316498445,True,False,False,,,,,,,,,,0.3843987271088951,0.054859050798546194,"(58.89806796468382, -0.2139215287832205, -0.2139215287832205, 58.70722912745784)","(58.56841087633048, 59.03688621581118)",6352528.265633417,0.9902090820208991,0.04722204654090915,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,15,reference_3_gcc_wls,3840,4863,4863,1024,256,768,0.75,71007924fe8c4baf0daa1ca025d9399598ac985078a0f8cf2fb835d3b99f2b9c,0.18,0.19065625,0.2013125,0.021312500000000012,0.021333333333333333,0.11513700596793638,0.11513700596793638,0.20523849997576327,0.07551924403206361,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0023401000071316957,0.0015858999686315656,0.003925999975763261,0.09010149400782688,0.9422750457618656,0.045720750306929944,0.33170370984637076,2.7779076981861053,19.372216405691507,25.903100702997826,0.9421014059839177,0.04630641969441428,0.3321154262274041,2.8139527826671533,19.397223647204004,True,False,False,"(2.1211131255645923, 1.664114991197608, 1.9700804662247313)","(0.02734165654117815, 0.026375799978755277, 0.026685205333081108)","(1206047.4652706871, 1190828.9567754818, 1200978.0872048188)",1.9184361943289774,1.664114991197608,0.026800887284338177,3597854.5092509873,0,3,,,,,,,0.04220758093434851,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,15,all_6_equal_gcc_wls,3840,4863,4863,1024,256,768,0.75,71007924fe8c4baf0daa1ca025d9399598ac985078a0f8cf2fb835d3b99f2b9c,0.18,0.19065625,0.2013125,0.021312500000000012,0.021333333333333333,0.11513700596793638,0.11513700596793638,0.20535140002053232,0.07551924403206361,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0023401000071316957,0.0016988000134006143,0.00403890002053231,0.09021439405259593,0.9422750457618656,0.045720750306929944,0.33170370984637076,2.7779076981861053,19.372216405691507,25.903100702997826,0.9422478401895165,0.046003170313456535,0.33174194184531863,2.7951204585846066,19.374538417384713,True,False,False,"(2.1211131255645923, 1.664114991197608, 1.9700804662247313, 1.6379043423851734, 1.9323630737204787, 1.811754115528028)","(0.02734165654117815, 0.026375799978755277, 0.026685205333081108, 0.026148539650718283, 0.026761446903681096, 0.027953878581282066)","(1206047.4652706871, 1190828.9567754818, 1200978.0872048188, 1189613.188293639, 1202064.4426434487, 1199143.7205226563)",1.856221685770102,1.6379043423851734,0.026877754498115997,7188675.860710732,0,6,,,,,,,0.016403301315616563,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,15,equal_weight_srp_phat,3840,4863,4863,1024,256,768,0.75,71007924fe8c4baf0daa1ca025d9399598ac985078a0f8cf2fb835d3b99f2b9c,0.18,0.19065625,0.2013125,0.021312500000000012,0.021333333333333333,0.11513700596793638,0.11513700596793638,0.20876729995384813,0.07551924403206361,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0023401000071316957,0.005114699946716428,0.0074547999538481236,0.09363029398591174,0.9422750457618656,0.045720750306929944,0.33170370984637076,2.7779076981861053,19.372216405691507,25.903100702997826,0.9422497673345441,0.04598113751712464,0.3317395227443192,2.7937781777575132,19.374391492859324,True,False,False,,,,,,,,,,0.3820304200249895,0.060399249536588706,"(58.45694091920721, -0.26443698944589245, -0.26443698944589245, 58.50240346475705)","(58.21425999906482, 58.74508438489944)",7188675.860710732,0.9864119921621585,0.01512902215101727,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,16,reference_3_gcc_wls,4096,5119,5119,1024,256,768,0.75,120b37663a74458e719f9b94c306896ce992accd79004f03b5b3c3af00ec5c38,0.18533333333333335,0.19598958333333333,0.20664583333333333,0.021312499999999984,0.021333333333333333,0.12054395395385425,0.12054395395385425,0.20943663327985754,0.07544562937947907,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0016807999927550554,0.0011099999537691474,0.002790799946524203,0.08889267932600328,0.9412949878766853,0.0495642915133851,0.33392682851937344,3.014150241701199,19.50729215584169,25.87785087716132,0.9411953827704035,0.05060947393714629,0.33405079344237315,3.0779149983017593,19.51482752601299,True,False,False,"(1.8857966447836034, 1.6592699990352675, 1.864839002198836)","(0.02763202241713625, 0.026335226180708715, 0.027427365753181332)","(1172299.9301549518, 1164012.8628538358, 1171315.1649711626)",1.8033018820059024,1.6592699990352675,0.027131538117008764,3507627.95797995,0,3,,,,,,,0.06057372249814107,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,16,all_6_equal_gcc_wls,4096,5119,5119,1024,256,768,0.75,120b37663a74458e719f9b94c306896ce992accd79004f03b5b3c3af00ec5c38,0.18533333333333335,0.19598958333333333,0.20664583333333333,0.021312499999999984,0.021333333333333333,0.12054395395385425,0.12054395395385425,0.20931103337121507,0.07544562937947907,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0016807999927550554,0.0009844000451266766,0.002665200037881732,0.08876707941736081,0.9412949878766853,0.0495642915133851,0.33392682851937344,3.014150241701199,19.50729215584169,25.87785087716132,0.9413189269009291,0.05022132301747011,0.3337611370013865,3.0539535916998646,19.497220928132894,True,False,False,"(1.8857966447836034, 1.6592699990352675, 1.864839002198836, 1.8413176719494593, 2.1144194862289476, 1.8712424486065797)","(0.02763202241713625, 0.026335226180708715, 0.027427365753181332, 0.026929276784849576, 0.027701767075991923, 0.027524775728789086)","(1172299.9301549518, 1164012.8628538358, 1171315.1649711626, 1165901.8188507908, 1176476.0843821387, 1180666.770144126)",1.872814208800449,1.6592699990352675,0.027258405656776147,7030672.631357005,0,6,,,,,,,0.03884794007911028,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,16,equal_weight_srp_phat,4096,5119,5119,1024,256,768,0.75,120b37663a74458e719f9b94c306896ce992accd79004f03b5b3c3af00ec5c38,0.18533333333333335,0.19598958333333333,0.20664583333333333,0.021312499999999984,0.021333333333333333,0.12054395395385425,0.12054395395385425,0.2128674333266293,0.07544562937947907,0.010656250000000006,frame_center_reception_to_frame_end_reception,0.0016807999927550554,0.004540800000540912,0.006221599993295968,0.09232347937277505,0.9412949878766853,0.0495642915133851,0.33392682851937344,3.014150241701199,19.50729215584169,25.87785087716132,0.9413244234240226,0.05022005209891146,0.33374582579054707,3.0538586553088445,19.49629029842968,True,False,False,,,,,,,,,,0.38477762389129283,0.06991977837887997,"(58.83741233217561, 0.0005618602239079962, 0.0005618602239079962, 59.37543586398296)","(58.83741174542327, 59.3754364507353)",7030672.631357005,0.9879495651099778,0.03901377303028984,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
piecewise_linear_maneuver,17,reference_3_gcc_wls,4352,5375,5375,1024,256,768,0.75,559624dd1a0b1f859e50dd480698d7912a8de8e17ba7815f68b71dfe4654b2ca,0.19066666666666668,0.20132291666666668,0.21197916666666666,0.021312499999999984,0.021333333333333333,0.1259493181509453,0.1259493181509453,0.21503726666948447,0.0753735985157214,0.010656249999999978,frame_center_reception_to_frame_end_reception,0.0018876999383792281,0.0011704000644385815,0.0030581000028178096,0.08908794851853918,0.940293814154629,0.05341310434491381,0.3361466693971244,3.251175410663138,19.642281405352207,25.85314429089244,0.9403359598052142,0.052791190815436595,0.33612701895190594,3.2132565430544435,19.64108595849666,True,False,False,"(1.7025502768485672, 1.6694361507994977, 1.7858686422554342)","(0.02662859188251221, 0.02590932119760153, 0.026106593975440517)","(1085562.1837070133, 1076582.2564270985, 1082119.9527609572)",1.7192850233011665,1.6694361507994977,0.02621483568518475,3244264.392895069,0,3,,,,,,,0.03573249101364225,15.0,15.016452643143518,20260835,2319245571,780339301,4096,129,528384,array_centroid_emission_time_at_geometric_frame_center,False,False,False,True,True,False
