study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,seed,estimator_variant,propagation_model,distance_m,successful_trial_count,unsuccessful_trial_count,successful_fraction,conditional_azimuth_bias_deg,conditional_elevation_bias_deg,conditional_direction_bias_deg,conditional_geodesic_rmse_deg,conditional_median_geodesic_error_deg,conditional_p95_geodesic_error_deg,conditional_p99_geodesic_error_deg,conditional_p999_geodesic_error_deg,p99_geodesic_error_deg,p999_geodesic_error_deg,fraction_error_gt_5deg,fraction_error_gt_10deg,fraction_error_gt_30deg,coverage,failure_fraction,failure_invalid_fraction,gcc_any_pair_invalid_fraction,gcc_any_pair_boundary_fraction,mean_rejected_pair_fraction,mean_unavailable_pair_fraction,disconnected_graph_failure_fraction,catastrophic_fraction,catastrophic_definition,mean_cycle_residual_before_us,mean_cycle_residual_after_us,cycle_residual_definition,cycle_residual_aggregation,risk_coverage_study,confidence_threshold_percentile,hard_confidence_rejection_used,soft_confidence_weighting_used,calibration_covariance_used,confidence_weights_used,metric_conditioning,exact_crlb_claimed,gcc_measurement_rmse_us,direction_specific_plane_model_bias_rms_us,direction_specific_plane_model_bias_max_us,global_E_tau_us,far_field_grid_step_deg,noiseless_plane_doa_bias_deg,noiseless_exact_doa_bias_deg,known_range_used
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,1000,2000,3619201144,all_6_cycle_calibrated_hard_p05,plane,20.0,1998,2,0.999,0.012077294856750964,0.0007302885108377683,0.01049316419641698,0.251637880004257,0.21185320552067255,0.4358617766565482,0.5515314885759794,0.6746246510054588,0.5515314885759794,0.6746246510054588,0.0,0.0,0.0,0.999,0.001,0.001,0.0,0.0,0.0485,0.0,0.001,0.0,conditional_geodesic_error_gt_30deg,3.0847442919654697,5.278770640234415e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,5.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,1000,2000,3619201144,all_6_cycle_calibrated,plane,20.0,1989,11,0.9945,0.014787802847036503,0.0021201909786659964,0.01300373304600833,0.2597026010812133,0.214351494386361,0.45359347435054836,0.6021713357850236,0.796932205196252,0.6021713357850236,0.796932205196252,0.0,0.0,0.0,0.9945,0.0055,0.0055,0.0,0.0,0.09383333333333334,0.0,0.0055,0.0,conditional_geodesic_error_gt_30deg,2.831850586189731,5.007051817621269e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,10.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,1000,2000,3619201144,all_6_cycle_calibrated_hard_p25,plane,20.0,1858,142,0.929,0.01524603369006207,0.011502755000904622,0.01760440938513698,0.28367547038723534,0.23116667258923027,0.4942374789368214,0.6387906085626451,1.0153750933205392,0.6387906085626451,1.0153750933205392,0.0,0.0,0.0,0.929,0.071,0.071,0.0,0.0,0.24391666666666667,0.0,0.071,0.0,conditional_geodesic_error_gt_30deg,2.0890960147698476,4.1140879087068025e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,25.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,1000,2000,3619201144,all_6_cycle_calibrated_hard_p50,plane,20.0,1176,824,0.588,0.006743293564323519,0.035284320203008264,0.03593325702111361,0.33402945824253977,0.2788726634668643,0.5643722382715057,0.750242314689975,1.0243369364961015,0.750242314689975,1.0243369364961015,0.0,0.0,0.0,0.588,0.412,0.412,0.0,0.0,0.49916666666666665,0.0,0.412,0.0,conditional_geodesic_error_gt_30deg,1.0538361214284713,2.3228143374211884e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,50.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,1000,2000,3619201144,all_6_cycle_calibrated_soft,plane,20.0,2000,0,1.0,0.012256823706408047,-0.0013954728532936387,0.010680703313894917,0.24592149389418966,0.20891919036393414,0.42401176425339454,0.5227409560487976,0.6676508746041462,0.5227409560487976,0.6676508746041462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,3.4078464208060946,5.538945850105189e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,True,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,reference_3,1000,2000,1028500913,reference_3_equal,plane,20.0,2000,0,1.0,0.001570995544428236,-0.03262567593448301,0.0323939944391136,0.33271097952884787,0.275817323976296,0.5672056336917102,0.7212501928375716,0.9037561974775309,0.7212501928375716,0.9037561974775309,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,1000,2000,1028500913,all_6_equal,plane,20.0,2000,0,1.0,0.0006063136450408922,0.0030124890326514993,0.003110675627792283,0.14786009491761903,0.12249344097315021,0.2632996960179295,0.31146882537179266,0.38223282709143946,0.31146882537179266,0.38223282709143946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,1000,2000,1028500913,all_6_cycle_equal,plane,20.0,2000,0,1.0,0.0006063136187920796,0.0030124889759523587,0.0031106755106265057,0.1478600949197574,0.12249344061313798,0.26329969558872623,0.311468823884432,0.38223282705237266,0.311468823884432,0.38223282705237266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,2.1955029138261817,5.453702023488868e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,1000,2000,1028500913,all_6_cycle_calibrated_no_rejection,plane,20.0,2000,0,1.0,0.00031099060186649146,-0.012341416004923444,0.01229173215227669,0.14657641190990367,0.12025176444042543,0.25798504774193004,0.30826983735796104,0.3677327385127993,0.30826983735796104,0.3677327385127993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,2.189544621918251,5.5976210929737484e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,False,True,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,1000,2000,1028500913,all_6_cycle_calibrated_hard_p05,plane,20.0,1998,2,0.999,9.709688422036436e-05,-0.007054781589116745,0.007005222813185763,0.1483279440935559,0.12134210447017421,0.2595630379495205,0.3233883029899512,0.3994062666069819,0.3233883029899512,0.3994062666069819,0.0,0.0,0.0,0.999,0.001,0.001,0.0,0.0,0.04983333333333333,0.0,0.001,0.0,conditional_geodesic_error_gt_30deg,1.9639713049906078,5.3210996680985734e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,5.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,1000,2000,1028500913,all_6_cycle_calibrated,plane,20.0,1988,12,0.994,-9.643541159451027e-05,-0.003917880016810489,0.0038664735244746573,0.15277516485314369,0.12138428917319015,0.269556418153371,0.34818006659178186,0.4435284079784151,0.34818006659178186,0.4435284079784151,0.0,0.0,0.0,0.994,0.006,0.006,0.0,0.0,0.09791666666666665,0.0,0.006,0.0,conditional_geodesic_error_gt_30deg,1.7915226026885258,5.07015885023566e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,10.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,1000,2000,1028500913,all_6_cycle_calibrated_hard_p25,plane,20.0,1844,156,0.922,-0.002254818670733147,0.008766478743086274,0.009035927299992296,0.1708287559132595,0.13082350873163529,0.31677856683131733,0.4013977112554135,0.513567769019357,0.4013977112554135,0.513567769019357,0.0,0.0,0.0,0.922,0.078,0.078,0.0,0.0,0.25958333333333333,0.0,0.078,0.0,conditional_geodesic_error_gt_30deg,1.2760975046741172,4.111470329505891e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,25.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,1000,2000,1028500913,all_6_cycle_calibrated_hard_p50,plane,20.0,1100,900,0.55,0.003194211682738903,0.045159241515246556,0.045305727211407486,0.2033111786873941,0.15798729958197485,0.3722859837114621,0.4643857561328214,0.5312134364033324,0.4643857561328214,0.5312134364033324,0.0,0.0,0.0,0.55,0.45,0.45,0.0,0.0,0.5160833333333332,0.0,0.45,0.0,conditional_geodesic_error_gt_30deg,0.705131653514948,2.5648964713190714e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,50.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,1000,2000,1028500913,all_6_cycle_calibrated_soft,plane,20.0,2000,0,1.0,0.0001648474684210715,-0.010158772497520053,0.010108354117727014,0.14662704640516952,0.11998986799803174,0.26052491644018677,0.31069312667534543,0.36611777552692204,0.31069312667534543,0.36611777552692204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,2.189544621918251,5.544335430050552e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,True,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,2048,reference_3,1000,2000,1917843046,reference_3_equal,plane,20.0,2000,0,1.0,-0.018697541136315995,-0.006440526198409379,0.059711834673107006,2.732478474648329,1.1266420497176135,2.476334231090419,3.1813186866113927,35.39071758615902,3.1813186866113927,35.39071758615902,0.004,0.003,0.0015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,2048,all_6,1000,2000,1917843046,all_6_equal,plane,20.0,2000,0,1.0,0.040362848430912056,0.014615612281464076,0.040150963758000514,1.7100054542403813,0.629043558031451,1.3344896889984204,1.8922440345448226,24.605239644926524,1.8922440345448226,24.605239644926524,0.0035,0.003,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,2048,all_6,1000,2000,1917843046,all_6_cycle_equal,plane,20.0,2000,0,1.0,0.04036284825268495,0.014615612178519534,0.04015096358553067,1.710005455476125,0.6290435564670481,1.3344896895834435,1.8922440309436088,24.60523969052928,1.8922440309436088,24.60523969052928,0.0035,0.003,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,conditional_geodesic_error_gt_30deg,12.115752137782893,5.528027812800184e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,2048,all_6,1000,2000,1917843046,all_6_cycle_calibrated_no_rejection,plane,20.0,2000,0,1.0,-0.08931277029753043,-0.016446085216347668,0.009056032292237743,2.301894932954064,0.7881748580558277,1.7781811028171486,2.3715365668124426,25.55885381449259,2.3715365668124426,25.55885381449259,0.0045,0.002,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,conditional_geodesic_error_gt_30deg,12.15211292851648,5.632606123800774e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,False,True,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,2048,all_6,1000,2000,1917843046,all_6_cycle_calibrated_hard_p05,plane,20.0,1997,3,0.9985,-0.019659165716111295,-0.02734021208194824,0.030933757405956178,0.9958287496614256,0.7926686107012989,1.7653410344117018,2.349661188608747,3.4539643264990567,2.349661188608747,3.4539643264990567,0.0,0.0,0.0,0.9985,0.0015,0.0015,0.0,0.0,0.05033333333333333,0.0,0.0015,0.0,conditional_geodesic_error_gt_30deg,9.755189476968122,5.159840962558114e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,5.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,2048,all_6,1000,2000,1917843046,all_6_cycle_calibrated,plane,20.0,1988,12,0.994,-0.017136240178694976,-0.024625592651140685,0.02734696018740558,1.059513932110734,0.8001299507019843,1.8960739214832658,2.60756944970681,4.456436696959262,2.60756944970681,4.456436696959262,0.0005030181086519115,0.0,0.0,0.994,0.006,0.006,0.0,0.0,0.10816666666666666,0.0,0.006,0.0,conditional_geodesic_error_gt_30deg,8.68112695010945,4.901267213135275e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,10.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,2048,all_6,1000,2000,1917843046,all_6_cycle_calibrated_hard_p25,plane,20.0,1856,144,0.928,-0.014940126215379726,-0.02796894977082797,0.028851907636731396,1.1321588271151868,0.8535468960931885,2.0899822808786346,2.8924649672084963,4.462602555588199,2.8924649672084963,4.462602555588199,0.0,0.0,0.0,0.928,0.072,0.072,0.0,0.0,0.24974999999999997,0.0,0.072,0.0,conditional_geodesic_error_gt_30deg,6.286428975649395,3.9916952103497246e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,25.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,2048,all_6,1000,2000,1917843046,all_6_cycle_calibrated_hard_p50,plane,20.0,1140,860,0.57,-0.034340451871838235,-0.06251891748053368,0.06682406737232997,1.2313277447689468,0.8898915499943298,2.3373319501442626,3.2152139177675294,3.9988906322895916,3.2152139177675294,3.9988906322895916,0.0,0.0,0.0,0.57,0.43,0.43,0.0,0.0,0.5060833333333333,0.0,0.43,0.0,conditional_geodesic_error_gt_30deg,3.197900901799266,2.4363634639897242e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,50.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-5.0,-5.0,2048,all_6,1000,2000,1917843046,all_6_cycle_calibrated_soft,plane,20.0,2000,0,1.0,-0.09762805619674333,-0.01476943474629899,0.01251597425346436,2.146892102719018,0.7923069029883303,1.7602644845538147,2.349445574289624,20.440747570253226,2.349445574289624,20.440747570253226,0.004,0.002,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,conditional_geodesic_error_gt_30deg,12.15211292851648,5.4823390853638997e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,True,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,reference_3,1000,2000,947951142,reference_3_equal,plane,20.0,2000,0,1.0,0.008038160445369329,0.010345590812325486,0.013697854347222545,0.7761853938194523,0.638109399363091,1.3571382605329148,1.710286220547696,1.9544514613977395,1.710286220547696,1.9544514613977395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,947951142,all_6_equal,plane,20.0,2000,0,1.0,0.0009796903073740696,0.005910051866122266,0.006416235003177639,0.42884276675927857,0.3600277089536014,0.7452997417205435,0.9105184439658193,1.066677493737117,0.9105184439658193,1.066677493737117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,947951142,all_6_cycle_equal,plane,20.0,2000,0,1.0,0.0009796902692907694,0.0059100517935300086,0.0064162348327670825,0.42884276675461436,0.3600277084795089,0.7452997417275815,0.9105184436445266,1.0666774936769816,0.9105184436445266,1.0666774936769816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,6.073520618156413,5.5164053444036006e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,947951142,all_6_cycle_calibrated_no_rejection,plane,20.0,2000,0,1.0,0.0015539742757070762,0.01590206732515667,0.016412105581295612,0.4304284797973745,0.36060265151284693,0.7479582158999216,0.9207002116770282,1.054768251820648,0.9207002116770282,1.054768251820648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,6.080276499838135,5.602194284648645e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,False,True,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,947951142,all_6_cycle_calibrated_hard_p05,plane,20.0,1997,3,0.9985,0.004634237111643961,0.017875362454088023,0.018770390392336557,0.44237186004417406,0.36976467627646387,0.772376998878867,0.9612379821765563,1.186756421868401,0.9612379821765563,1.186756421868401,0.0,0.0,0.0,0.9985,0.0015,0.0015,0.0,0.0,0.045916666666666654,0.0,0.0015,0.0,conditional_geodesic_error_gt_30deg,5.636035173908895,5.3595451501531036e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,5.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,947951142,all_6_cycle_calibrated,plane,20.0,1991,9,0.9955,0.004984198820870352,0.018046778418911717,0.019023643945990064,0.4561251969207185,0.37996657556503527,0.7829140445435151,1.009571515376147,1.4757479727221887,1.009571515376147,1.4757479727221887,0.0,0.0,0.0,0.9955,0.0045,0.0045,0.0,0.0,0.08883333333333335,0.0,0.0045,0.0,conditional_geodesic_error_gt_30deg,5.218905575685706,5.0353928231411786e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,10.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,947951142,all_6_cycle_calibrated_hard_p25,plane,20.0,1857,143,0.9285,0.005565208447046682,0.02276851039845084,0.023846699309857264,0.5057268088072897,0.3991539628728253,0.8779178143358812,1.139915356779931,1.577709649822679,1.139915356779931,1.577709649822679,0.0,0.0,0.0,0.9285,0.0715,0.0715,0.0,0.0,0.24783333333333332,0.0,0.0715,0.0,conditional_geodesic_error_gt_30deg,3.7887969476803502,4.060215131640964e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,25.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,947951142,all_6_cycle_calibrated_hard_p50,plane,20.0,1152,848,0.576,0.002478810952596382,0.0307987554061295,0.03156712980292758,0.562060557504956,0.4505651069239202,0.9797048138602719,1.2544280300497526,1.7206217095232779,1.2544280300497526,1.7206217095232779,0.0,0.0,0.0,0.576,0.424,0.424,0.0,0.0,0.50275,0.0,0.424,0.0,conditional_geodesic_error_gt_30deg,2.095028312123074,2.4719956364038465e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,50.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,947951142,all_6_cycle_calibrated_soft,plane,20.0,2000,0,1.0,0.0023652166561347237,0.016357291284475377,0.0169230257987687,0.4290269964679566,0.36256832659743427,0.7423427683625364,0.9115941788086537,1.029092604716948,0.9115941788086537,1.029092604716948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,6.080276499838135,5.596085272580905e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,True,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,reference_3,1000,2000,2364570107,reference_3_equal,plane,20.0,2000,0,1.0,0.021217265181147426,-0.020457198031899097,0.02710630588830147,0.44965278094967776,0.3742640428720822,0.7883114035591486,0.9924498667623828,1.1696545131107188,0.9924498667623828,1.1696545131107188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,2364570107,all_6_equal,plane,20.0,2000,0,1.0,0.008945189254060851,-0.007964297722172855,0.010988213749233392,0.25509681388797895,0.21073899931276643,0.4459061880399296,0.5612981231725015,0.6684309938299564,0.5612981231725015,0.6684309938299564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,2364570107,all_6_cycle_equal,plane,20.0,2000,0,1.0,0.008945189249076464,-0.007964297816329648,0.010988213749233392,0.2550968138844054,0.21073899968807575,0.44590618741019017,0.5612981219585107,0.668430989462902,0.5612981219585107,0.668430989462902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,3.333243583023437,5.6182369982295547e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,2364570107,all_6_cycle_calibrated_no_rejection,plane,20.0,2000,0,1.0,0.011340599956727359,-0.010214914388171946,0.014048674083692515,0.25501247462022075,0.21143208997764834,0.44486224258552515,0.5580096741483052,0.6501991748328634,0.5580096741483052,0.6501991748328634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,3.3333894327635427,5.597593388381913e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,False,True,False,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,2364570107,all_6_cycle_calibrated_hard_p05,plane,20.0,1999,1,0.9995,0.007992027424082983,-0.004746687881474265,0.00829512846214974,0.2625274056213163,0.21558790883307757,0.4608748533835011,0.5690374082220263,0.6468966866246209,0.5690374082220263,0.6468966866246209,0.0,0.0,0.0,0.9995,0.0005,0.0005,0.0,0.0,0.04816666666666666,0.0,0.0005,0.0,conditional_geodesic_error_gt_30deg,3.0498524850851996,5.2965909525887873e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,5.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,2364570107,all_6_cycle_calibrated,plane,20.0,1991,9,0.9955,0.006793123817128735,-0.0037008276076457287,0.006853247444307849,0.2694667594167101,0.22234323933934524,0.4690157071848179,0.5896439188813041,0.6865076569822484,0.5896439188813041,0.6865076569822484,0.0,0.0,0.0,0.9955,0.0045,0.0045,0.0,0.0,0.09766666666666665,0.0,0.0045,0.0,conditional_geodesic_error_gt_30deg,2.7781238560752364,5.03879115741901e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,10.0,True,False,True,True,successful_trials_only,False,,,,,,,,
frame_length,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,2364570107,all_6_cycle_calibrated_hard_p25,plane,20.0,1864,136,0.932,0.0028738584198079314,0.003944340992739765,0.004796210300425701,0.2962213977494487,0.24121569289405345,0.5142611164021829,0.6579321811443165,0.8094237606104752,0.6579321811443165,0.8094237606104752,0.0,0.0,0.0,0.932,0.068,0.068,0.0,0.0,0.24725,0.0,0.068,0.0,conditional_geodesic_error_gt_30deg,2.0632740350045733,4.132724984222307e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,25.0,True,False,True,True,successful_trials_only,False,,,,,,,,
