study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,calibration_seed,evaluation_seed,seed,estimator_variant,srp_backend,common_random_numbers,successful_trial_count,unsuccessful_trial_count,successful_fraction,conditional_azimuth_bias_deg,conditional_elevation_bias_deg,conditional_direction_bias_deg,conditional_geodesic_rmse_deg,conditional_median_geodesic_error_deg,conditional_p95_geodesic_error_deg,conditional_p99_geodesic_error_deg,conditional_p999_geodesic_error_deg,p99_geodesic_error_deg,p999_geodesic_error_deg,fraction_error_gt_5deg,fraction_error_gt_10deg,fraction_error_gt_30deg,coverage,failure_fraction,invalid_fraction,boundary_hit_fraction,disconnected_graph_failure_fraction,catastrophic_fraction,mean_runtime_per_estimate_s,median_runtime_per_estimate_s,p95_runtime_per_estimate_s,metric_conditioning,equal_pair_weights,gcc_confidence_used_by_srp
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-6.0,-6.0,1024,reference_3,500,1000,3794570518,2406329728,2406329728,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.7897173322504363,-0.31942104879272626,0.3833612975786165,11.066757533917555,1.0283917729042509,2.7485847612424643,36.56333137127483,129.20459366573235,36.56333137127483,129.20459366573235,0.016,0.013,0.011,1.0,0.0,0.0,0.0,0.0,0.011,0.0029435124032897875,0.002830200071912259,0.004118320037377997,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-6.0,-6.0,1024,all_6,500,1000,3794570518,2406329728,2406329728,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.17830561625808217,-0.305054661330791,0.04808849977019767,6.924575502313019,0.8543217002284529,2.5603446862442563,45.563609408463265,63.247014785451476,45.563609408463265,63.247014785451476,0.035,0.028,0.016,1.0,0.0,0.0,0.0,0.0,0.016,0.002955378500977531,0.002841850044205785,0.004113529995083808,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-6.0,-6.0,1024,all_6,500,1000,3794570518,2406329728,2406329728,all_6_calibrated_gcc_wls,not_applicable,True,987,13,0.987,0.15236756668535534,-0.03888707550457912,0.06383914064264062,3.1900822429790128,1.0033655515722701,2.302816271931817,3.4214075791059892,42.78011865081441,3.4214075791059892,42.78011865081441,0.00303951367781155,0.002026342451874367,0.002026342451874367,0.987,0.013000000000000012,0.0,0.0,0.013,0.002026342451874367,0.0033869599062018095,0.003303500125184655,0.004699490143684669,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-6.0,-6.0,1024,all_6,500,1000,3794570518,2406329728,2406329728,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.012078714803286938,0.013088965145007172,0.019419217390628123,0.9643259896898536,0.7842203537610121,1.677354522363448,2.106078892892608,2.5505063346672796,2.106078892892608,2.5505063346672796,0.001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0066821465047542,0.006090500042773783,0.009744779899483543,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-4.0,-4.0,1024,reference_3,500,1000,1709562843,796170775,796170775,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.09910302393904127,-0.019512805064440777,0.06431128782312678,0.980884844400202,0.764115118255404,1.8096314002023768,2.277273177426,2.8829157955327482,2.277273177426,2.8829157955327482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0030118555028457194,0.0030246999813243747,0.004159544891444966,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-4.0,-4.0,1024,all_6,500,1000,1709562843,796170775,796170775,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.006947824934308925,0.01672093766906556,0.02038484808329528,0.7863844590298251,0.611824012522947,1.2740725942893292,1.6451308212710962,3.938306160438445,1.6451308212710962,3.938306160438445,0.001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0030158594023669137,0.0030236500897444785,0.0041944900411181145,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-4.0,-4.0,1024,all_6,500,1000,1709562843,796170775,796170775,all_6_calibrated_gcc_wls,not_applicable,True,989,11,0.989,0.02171003537677064,-0.011125740111230813,0.016230740770183095,0.7928918334285309,0.6404563600723986,1.4240515376155252,1.8426629366998528,2.1444270796029494,1.8426629366998528,2.1444270796029494,0.0,0.0,0.0,0.989,0.01100000000000001,0.0,0.0,0.011,0.0,0.0033989641048246992,0.0034448500373400748,0.0046711550559848545,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-4.0,-4.0,1024,all_6,500,1000,1709562843,796170775,796170775,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.017522434529638163,0.0055103683587852505,0.014138351821982673,0.7185008936708135,0.5960079145426979,1.2278792722502525,1.4788116781797103,1.7771004238488302,1.4788116781797103,1.7771004238488302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006437651103129611,0.00591170002007857,0.009320989937987176,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-2.0,-2.0,1024,reference_3,500,1000,3843688641,1733654165,1733654165,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.06845628747825279,-0.06067686390540802,0.07272318196080008,0.717124234161558,0.5746346043756283,1.2587975429368603,1.4972264323021265,2.315444655102525,1.4972264323021265,2.315444655102525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002928785402094945,0.002833350037690252,0.003992650017607957,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-2.0,-2.0,1024,all_6,500,1000,3843688641,1733654165,1733654165,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.0004168861361641021,0.00632708734679635,0.007884981299002475,0.5353384810598197,0.45322870436757673,0.9123488869278914,1.166273789076691,1.3815628342044655,1.166273789076691,1.3815628342044655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002948304899618961,0.002863000030629337,0.004054434911813586,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-2.0,-2.0,1024,all_6,500,1000,3843688641,1733654165,1733654165,all_6_calibrated_gcc_wls,not_applicable,True,995,5,0.995,-0.046187465207206825,0.032502331424292534,0.04539696359946931,0.5789045295477626,0.47624107436899027,1.0001142998393375,1.3143946430996138,1.7510600418451063,1.3143946430996138,1.7510600418451063,0.0,0.0,0.0,0.995,0.0050000000000000044,0.0,0.0,0.005,0.0,0.0033151025004917755,0.0032212999649345875,0.004475179960718377,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,-2.0,-2.0,1024,all_6,500,1000,3843688641,1733654165,1733654165,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.0034613936340023564,-0.003121478062314548,0.002740949707078127,0.5290680034831651,0.44517828347245303,0.8845019274808111,1.1519682141264929,1.3871018620987372,1.1519682141264929,1.3871018620987372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006464540701243095,0.0059287999756634235,0.009130125015508384,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,1024,reference_3,500,1000,4259284167,2259827305,2259827305,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.07530771705767939,-0.07431463614030848,0.0874197056668976,0.5408744952761311,0.4517101259728173,0.9549273604694405,1.2128090221200365,1.4673394428186064,1.2128090221200365,1.4673394428186064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00304795819951687,0.00302314996952191,0.004114090005168691,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,1024,all_6,500,1000,4259284167,2259827305,2259827305,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.00841945299420191,-0.0016172606356281726,0.005503221611122291,0.4131564875223233,0.33705586535087523,0.7245543113428937,0.9138822930386481,1.2147067316761102,0.9138822930386481,1.2147067316761102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003064262698870152,0.003022849967237562,0.004119340045144781,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,1024,all_6,500,1000,4259284167,2259827305,2259827305,all_6_calibrated_gcc_wls,not_applicable,True,993,7,0.993,0.034190530838777,-0.015724243008732014,0.026473021101254574,0.4466095148394811,0.362495349708171,0.7685992593855022,1.06142733554419,1.3993816492584905,1.06142733554419,1.3993816492584905,0.0,0.0,0.0,0.993,0.007000000000000006,0.0,0.0,0.007,0.0,0.0034500429984182118,0.003451649972703308,0.00461970490287058,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,0.0,0.0,1024,all_6,500,1000,4259284167,2259827305,2259827305,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.018342920601367472,-0.018459914305897242,0.021194906935219426,0.4071311184560491,0.33765240485049647,0.7115229257036172,0.9188480102534393,1.1932331476281752,0.9188480102534393,1.1932331476281752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006631306900293566,0.0060925999423488975,0.009461369866039604,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,2.0,2.0,1024,reference_3,500,1000,2088024653,3785870024,3785870024,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.08159042455227662,-0.09392660329734318,0.10685096035598879,0.4244276245634091,0.35077227075477896,0.7197111645451014,0.9179787076717668,0.9912210764321312,0.9179787076717668,0.9912210764321312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0029524611006490884,0.00291119993198663,0.003915805125143379,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,2.0,2.0,1024,all_6,500,1000,2088024653,3785870024,3785870024,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.003972782397788071,-0.024561234791088075,0.024098353472064585,0.34480583602023335,0.28821799033450596,0.5952112447821157,0.7323758260842689,0.8369779975709293,0.7323758260842689,0.8369779975709293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0029755341005511583,0.0029626500327140093,0.00393297491245903,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,2.0,2.0,1024,all_6,500,1000,2088024653,3785870024,3785870024,all_6_calibrated_gcc_wls,not_applicable,True,993,7,0.993,-0.012694126521397005,-0.02572770344293295,0.02632280159326728,0.3588326044852663,0.2917808657970369,0.6094328699540388,0.7759728778228985,1.0388761463935974,0.7759728778228985,1.0388761463935974,0.0,0.0,0.0,0.993,0.007000000000000006,0.0,0.0,0.007,0.0,0.0033244116000132637,0.0033317499910481274,0.00440098998369649,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,2.0,2.0,1024,all_6,500,1000,2088024653,3785870024,3785870024,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.016917000611850315,-0.044851505476600516,0.045595534330064406,0.3374707511409645,0.28268691354751035,0.5856874658303006,0.691016072387,0.8045297221663472,0.691016072387,0.8045297221663472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0064798298992682244,0.006116099888458848,0.009041275031631811,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,5.0,5.0,1024,reference_3,500,1000,3795362204,928279613,928279613,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.0942157043392402,-0.12142229896558104,0.13532675601608848,0.325670747676629,0.26359339152335387,0.5689394115072665,0.7198722246318848,0.8100983344578776,0.7198722246318848,0.8100983344578776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0030150198026094584,0.002959399949759245,0.004097280109999701,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,5.0,5.0,1024,all_6,500,1000,3795362204,928279613,928279613,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.003944323070904669,-0.02234647888464736,0.02216774507406631,0.2509568954963873,0.20697953225471266,0.4325666721117749,0.5255263601295674,0.7224883839380235,0.5255263601295674,0.7224883839380235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0030214575005229564,0.002967400068882853,0.004071794921765104,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,5.0,5.0,1024,all_6,500,1000,3795362204,928279613,928279613,all_6_calibrated_gcc_wls,not_applicable,True,993,7,0.993,0.004167455431260343,-0.013552930165134215,0.013509466660919777,0.2548178076332412,0.20415077849617935,0.44425052243237895,0.5583514053823453,0.8971199877004459,0.5583514053823453,0.8971199877004459,0.0,0.0,0.0,0.993,0.007000000000000006,0.0,0.0,0.007,0.0,0.003407331299269572,0.003366899909451604,0.0046140500868204985,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,5.0,5.0,1024,all_6,500,1000,3795362204,928279613,928279613,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.017900216024805852,-0.05509602677438336,0.05600614235638424,0.24791714518575964,0.20247284571143773,0.42346127468149947,0.5367576810304809,0.7427356057775589,0.5367576810304809,0.7427356057775589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006619422001880594,0.006264399969950318,0.009350334940245373,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,10.0,10.0,1024,reference_3,500,1000,849176369,2051675901,2051675901,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.13134445015656188,-0.13140200419292994,0.15610463473128663,0.23195096216529307,0.2090166710679148,0.3749271429662039,0.4383502645510848,0.4987717961446129,0.4383502645510848,0.4987717961446129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0029509394998895005,0.0028467000811360776,0.004123034956865013,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,10.0,10.0,1024,all_6,500,1000,849176369,2051675901,2051675901,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.03539766100445865,0.00772140291608124,0.024033014686253434,0.15781548364066492,0.1325755486294922,0.2656604398447797,0.3324701741276922,0.4397422093581461,0.3324701741276922,0.4397422093581461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0029565187994157896,0.002826299984008074,0.004134910047287122,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,10.0,10.0,1024,all_6,500,1000,849176369,2051675901,2051675901,all_6_calibrated_gcc_wls,not_applicable,True,994,6,0.994,0.010588831474417451,-0.009913429953518167,0.011951308327879133,0.14553723491131124,0.116107140357773,0.2543952491373311,0.33155147666522616,0.4350450527592387,0.33155147666522616,0.4350450527592387,0.0,0.0,0.0,0.994,0.006000000000000005,0.0,0.0,0.006,0.0,0.0033532764976844194,0.0032436999608762562,0.004643224959727376,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,10.0,10.0,1024,all_6,500,1000,849176369,2051675901,2051675901,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.008516332965984206,-0.0564639963903813,0.05662269079183847,0.15514447972962195,0.12946507127767665,0.26991933547354663,0.33227195065149934,0.43686704109304203,0.33227195065149934,0.43686704109304203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006790163398720324,0.00634130003163591,0.009879415010800585,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,20.0,20.0,1024,reference_3,500,1000,1657404510,3538309733,3538309733,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.18278771546376307,-0.1419881011285389,0.18437687780244896,0.20047351131864466,0.19224563588209206,0.2765847642325463,0.30790606443139507,0.3455232342049735,0.30790606443139507,0.3455232342049735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0030282891000388192,0.0030209000105969608,0.004096939985174684,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,20.0,20.0,1024,all_6,500,1000,1657404510,3538309733,3538309733,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.09156404555461545,0.07057974671709376,0.09188125211897338,0.11651045861236664,0.1013458318754907,0.1879927577471006,0.22400623852500523,0.2762180820026812,0.22400623852500523,0.2762180820026812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003041119994362816,0.0030371499597094953,0.004148980038007721,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,20.0,20.0,1024,all_6,500,1000,1657404510,3538309733,3538309733,all_6_calibrated_gcc_wls,not_applicable,True,990,10,0.99,0.008512172819799038,0.001204293978970645,0.005610351333608088,0.06087336954302484,0.044769913683387265,0.11487724363109716,0.152295062132927,0.2568040621852461,0.152295062132927,0.2568040621852461,0.0,0.0,0.0,0.99,0.010000000000000009,0.0,0.0,0.01,0.0,0.0034751554012764246,0.0034627499990165234,0.004774480033665896,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,20.0,20.0,1024,all_6,500,1000,1657404510,3538309733,3538309733,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.0006459977249712667,-0.054081831048269406,0.0540642730900554,0.08285791794771442,0.07231821084917898,0.14036372071303252,0.16463751486508962,0.19062962028824879,0.16463751486508962,0.19062962028824879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006698091897414997,0.00614409992704168,0.009800520003773272,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,30.0,30.0,1024,reference_3,500,1000,2771481965,3489294832,3489294832,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.18426092946977785,-0.15812667935922714,0.1976736711212243,0.2015033386400842,0.20082095670736888,0.23770761859293177,0.2536539641858509,0.262279074095554,0.2536539641858509,0.262279074095554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0029033523998223247,0.0027913000667467713,0.0039037400274537495,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,30.0,30.0,1024,all_6,500,1000,2771481965,3489294832,3489294832,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.12040675621549325,0.08438856347887191,0.1144605618964165,0.1186704003080795,0.11587086537347756,0.15898349070465492,0.1769395694867874,0.19617251577821254,0.1769395694867874,0.19617251577821254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00291652869572863,0.0028172999736852944,0.003868584992596879,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,30.0,30.0,1024,all_6,500,1000,2771481965,3489294832,3489294832,all_6_calibrated_gcc_wls,not_applicable,True,1000,0,1.0,0.009012676740534393,-0.0007065434044982513,0.005837058172981418,0.02678117923901891,0.020208850637119358,0.048423863004853344,0.06548201603579656,0.0983308730727503,0.06548201603579656,0.0983308730727503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003342597798909992,0.0032410999992862344,0.004385744989849627,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az120_el50,120.0,50.0,30.0,30.0,1024,all_6,500,1000,2771481965,3489294832,3489294832,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.01081458987497234,-0.06310217844173034,0.06348056024191955,0.06896249298275776,0.06688699670344359,0.09554467563948524,0.10667372148405017,0.12065482870841023,0.10667372148405017,0.12065482870841023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006646709198015742,0.006189499981701374,0.00980535503476858,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az120_el50,120.0,50.0,-10.0,-10.0,1024,reference_3,500,1000,830718745,2127835943,2127835943,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-9.298307627706995,-5.122522332932111,3.0582876501279443,36.36761227115896,1.2804723369662443,124.33571151649838,129.17698493212004,129.87570228126296,129.17698493212004,129.87570228126296,0.256,0.248,0.192,1.0,0.0,0.0,0.02,0.0,0.192,0.0030719442004337907,0.003070250037126243,0.004153559962287544,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az120_el50,120.0,50.0,-10.0,-10.0,1024,all_6,500,1000,830718745,2127835943,2127835943,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-1.5713877080496395,-2.862412215781444,0.6573669121445812,21.293410020821177,1.171276387674099,53.810096016116255,71.09933350888463,89.48074671846072,71.09933350888463,89.48074671846072,0.379,0.327,0.152,1.0,0.0,0.0,0.02,0.0,0.152,0.003071814701310359,0.0030751500162295997,0.004186349984956905,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az120_el50,120.0,50.0,-10.0,-10.0,1024,all_6,500,1000,830718745,2127835943,2127835943,all_6_calibrated_gcc_wls,not_applicable,True,978,22,0.978,0.33799782811068346,-0.6309712678840512,0.4130646412586525,11.862081491842854,1.2061428946580168,24.819775334434127,52.429767976590306,120.79216080432514,52.429767976590306,120.79216080432514,0.14314928425357873,0.10531697341513292,0.03169734151329243,0.978,0.02200000000000002,0.0,0.02,0.022,0.03169734151329243,0.0034546630000695587,0.003501499944832176,0.004688939964398742,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az120_el50,120.0,50.0,-10.0,-10.0,1024,all_6,500,1000,830718745,2127835943,2127835943,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.00684172529781173,-0.00595488628282648,0.004948557343459597,0.8877894885276854,0.7097398381788683,1.557832308585843,2.0619686842119993,2.3169704649121616,2.0619686842119993,2.3169704649121616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006585292198345996,0.006076249992474914,0.009426785039249805,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az120_el50,120.0,50.0,-8.0,-8.0,1024,reference_3,500,1000,1194491574,2984732205,2984732205,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.7045814838662346,-0.16156033264278238,0.22580773628119039,7.933477214487044,0.707145316508183,1.6743680773561773,15.18563624888043,127.58140157592219,15.18563624888043,127.58140157592219,0.012,0.012,0.007,1.0,0.0,0.0,0.001,0.0,0.007,0.0029768505023093895,0.0029110999894328415,0.00410144991474226,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az120_el50,120.0,50.0,-8.0,-8.0,1024,all_6,500,1000,1194491574,2984732205,2984732205,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.05890054200072459,-0.05825442152284292,0.05252255694159121,4.033373521967258,0.5531340395435752,1.3349058072501858,17.99310935712004,39.131535670185,17.99310935712004,39.131535670185,0.023,0.018,0.006,1.0,0.0,0.0,0.001,0.0,0.006,0.002990216499310918,0.0029515999485738575,0.004122260061558336,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az120_el50,120.0,50.0,-8.0,-8.0,1024,all_6,500,1000,1194491574,2984732205,2984732205,all_6_calibrated_gcc_wls,not_applicable,True,988,12,0.988,-0.05587148776310984,-0.0017627395614074675,0.03620128586466306,0.7900679756111771,0.5976624565684587,1.2878603147796308,1.7299519008563444,5.6819749137380935,1.7299519008563444,5.6819749137380935,0.0020242914979757085,0.0,0.0,0.988,0.01200000000000001,0.0,0.001,0.012,0.0,0.0033723723989678546,0.003336799913085997,0.004604700015624985,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az120_el50,120.0,50.0,-8.0,-8.0,1024,all_6,500,1000,1194491574,2984732205,2984732205,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.04367921240771074,0.005645734126077467,0.029197209453254484,0.6446192191148709,0.5305073424534251,1.098674592698973,1.4403260513364171,1.5663512582366181,1.4403260513364171,1.5663512582366181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006500884799985215,0.005987950076814741,0.009428674960508941,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az120_el50,120.0,50.0,-6.0,-6.0,1024,reference_3,500,1000,1688585034,3129920289,3129920289,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.033848572496311444,-0.01058952526480327,0.023604514258925728,0.5938915681591489,0.48404469220308266,1.0629701534032907,1.3829064779406663,1.6148143561687445,1.3829064779406663,1.6148143561687445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002782021503895521,0.0027781500830315053,0.0034249100019223986,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az120_el50,120.0,50.0,-6.0,-6.0,1024,all_6,500,1000,1688585034,3129920289,3129920289,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.030911065086980865,-0.00177505266304262,0.020029865672433003,0.4612341405898234,0.3813903593325413,0.7877207149998092,0.9723953143427189,1.0806820091781748,0.9723953143427189,1.0806820091781748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002786080800695345,0.002784700016491115,0.003422815096564591,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az120_el50,120.0,50.0,-6.0,-6.0,1024,all_6,500,1000,1688585034,3129920289,3129920289,all_6_calibrated_gcc_wls,not_applicable,True,993,7,0.993,0.054170792513125315,-0.0016621574628134428,0.03497899526839456,0.48929350485706374,0.4104018275670405,0.8416353675135033,1.074649224053792,1.3679259702381694,1.074649224053792,1.3679259702381694,0.0,0.0,0.0,0.993,0.007000000000000006,0.0,0.0,0.007,0.0,0.00305866210302338,0.0030622000340372324,0.003697034978540614,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,tetrahedral,az120_el50,120.0,50.0,-6.0,-6.0,1024,all_6,500,1000,1688585034,3129920289,3129920289,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.03346709355500019,-0.001758669738510971,0.021670377113877225,0.4593506312377581,0.37978751886816015,0.7848454600406174,0.9464417080766535,1.091338832749576,0.9464417080766535,1.091338832749576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007113308000261895,0.007332300010602921,0.01032839494291693,successful_trials_only,True,False
